Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.320359,1.460580,0.004165,-0.001223
1.320772,1.461320,0.004252,-0.001149
1.320938,1.463086,0.004288,-0.001149
1.321901,1.464022,0.004249,-0.001149
1.322646,1.465584,0.004252,-0.001026
1.323071,1.466657,0.004286,-0.000941
1.323544,1.467775,0.004333,-0.000780
1.324176,1.469577,0.004306,-0.000705
1.324886,1.472676,0.004193,-0.000668
1.325436,1.474658,0.004196,-0.000620
1.326507,1.476202,0.004241,-0.000534
1.327357,1.477357,0.004319,-0.000410
1.328648,1.479275,0.004292,-0.000297
1.329107,1.479984,0.004221,-0.000098
1.330106,1.481296,0.004256,0.000064
1.330981,1.483624,0.004302,0.000188
1.331029,1.485482,0.004338,0.000264
1.331828,1.487574,0.004343,0.000340
1.331980,1.488426,0.004314,0.000453
1.332742,1.489747,0.004349,0.000566
1.333714,1.492177,0.004437,0.000679
1.334226,1.493783,0.004474,0.000718
1.334508,1.494606,0.004435,0.000756
1.335277,1.495879,0.004512,0.000870
1.336104,1.497206,0.004633,0.001021
1.337294,1.499105,0.004713,0.001135
1.337926,1.500405,0.004760,0.001211
1.339264,1.502078,0.004722,0.001213
1.340318,1.504214,0.004800,0.001214
1.340568,1.506001,0.004922,0.001252
1.340958,1.508233,0.005001,0.001329
1.341747,1.509262,0.005049,0.001330
1.342175,1.510634,0.005054,0.001331
1.342750,1.512300,0.005327,0.001332
1.344945,1.515191,0.005568,0.001333
1.345202,1.516999,0.005725,0.001373
1.345352,1.518265,0.005805,0.001374
1.346559,1.518778,0.006037,0.001375
1.347051,1.519804,0.006312,0.001376
1.347459,1.521001,0.006501,0.001454
1.348363,1.523280,0.006658,0.001609
1.348670,1.526037,0.006772,0.001649
1.350226,1.527937,0.007005,0.001650
1.351552,1.529526,0.007238,0.001690
1.352713,1.531493,0.007363,0.001807
1.353430,1.533496,0.007488,0.001963
1.353695,1.535272,0.007603,0.002041
1.354629,1.537942,0.007761,0.002042
1.355083,1.541013,0.007800,0.002082
1.356695,1.543657,0.007839,0.002200
1.357949,1.544927,0.007922,0.002279
1.359280,1.546799,0.008049,0.002319
1.359881,1.547944,0.008055,0.002437
1.360297,1.551161,0.008106,0.002555
1.360489,1.552747,0.008234,0.002596
1.361397,1.553372,0.008362,0.002638
1.361968,1.555107,0.008368,0.002795
1.362840,1.557262,0.008375,0.003083
1.364591,1.558697,0.008503,0.003332
1.365971,1.561097,0.008709,0.003504
1.367304,1.563612,0.008914,0.003638
1.367793,1.565324,0.009010,0.003888
1.368739,1.566449,0.009106,0.004216
1.369522,1.567932,0.009312,0.004506
1.370093,1.571533,0.009597,0.004718
1.371093,1.573876,0.009837,0.004930
1.373190,1.575368,0.010123,0.005221
1.374040,1.576328,0.010452,0.005433
1.375435,1.578552,0.010693,0.005725
1.375984,1.580593,0.010780,0.006017
1.376776,1.581645,0.010944,0.006191
1.377753,1.585853,0.011275,0.006327
1.378502,1.587048,0.011606,0.006450
1.379306,1.587637,0.011815,0.006692
1.379506,1.588836,0.012015,0.007027
1.382030,1.592647,0.012180,0.007362
1.383601,1.594373,0.012581,0.007659
1.384940,1.596422,0.013027,0.007955
1.385827,1.597555,0.013317,0.008252
1.386742,1.598925,0.013496,0.008589
1.387880,1.602192,0.013754,0.008926
1.388425,1.603694,0.014047,0.009264
1.389766,1.605817,0.014374,0.009602
1.391501,1.609006,0.014745,0.009900
1.392576,1.609994,0.015364,0.010359
1.393640,1.610696,0.016019,0.010938
1.395549,1.612027,0.016629,0.011557
1.396352,1.614375,0.017285,0.012137
1.397297,1.616764,0.017987,0.012599
1.398225,1.618186,0.018656,0.013143
1.399045,1.622351,0.019359,0.013807
1.399163,1.622940,0.019940,0.014513
1.400329,1.624905,0.020680,0.015259
1.401410,1.626341,0.021547,0.016006
1.403033,1.627428,0.022573,0.016767
1.405538,1.628306,0.023680,0.017691
1.406988,1.630551,0.024790,0.018736
1.407493,1.631485,0.026027,0.019998
1.408715,1.634841,0.027436,0.021343
1.409675,1.636204,0.028838,0.022785
1.411229,1.637847,0.030208,0.024147
1.412560,1.639333,0.030779,0.024758
1.414307,1.640737,0.031383,0.025414
1.415053,1.643348,0.032030,0.026180
1.416707,1.645537,0.032793,0.026846
1.418270,1.646098,0.033706,0.027463
1.418813,1.648314,0.034764,0.028148
1.420440,1.651041,0.035699,0.028926
