Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.471807,1.785459,0.010698,0.012830
1.472066,1.787464,0.011170,0.013153
1.473273,1.789716,0.011610,0.013558
1.474140,1.793093,0.012051,0.013929
1.474353,1.795490,0.012482,0.014439
1.475665,1.797582,0.013022,0.014984
1.475131,1.800500,0.013530,0.015461
1.475676,1.802612,0.014202,0.016090
1.476452,1.805681,0.014788,0.016754
1.476849,1.806970,0.015494,0.017270
1.478063,1.810263,0.016277,0.017970
1.479018,1.811762,0.016831,0.018534
1.479849,1.815126,0.017581,0.019166
1.479557,1.817672,0.018169,0.019662
1.480677,1.819879,0.018714,0.020472
1.481504,1.822297,0.019424,0.021063
1.482050,1.825550,0.020288,0.021819
1.481480,1.827764,0.021076,0.022494
1.483213,1.828674,0.021942,0.023312
1.482501,1.831122,0.022809,0.024026
1.483257,1.833857,0.023644,0.024707
1.483712,1.837720,0.024634,0.025577
1.484575,1.839824,0.025625,0.026403
1.485612,1.841612,0.026859,0.027371
1.486165,1.843628,0.028018,0.028506
1.486813,1.845768,0.029134,0.029527
1.487975,1.849723,0.030525,0.030620
1.488468,1.852597,0.031996,0.031857
1.488712,1.855067,0.033665,0.033211
1.489291,1.856974,0.035181,0.034463
1.489251,1.859541,0.036732,0.035859
1.490295,1.862247,0.038407,0.037258
1.491252,1.865698,0.040194,0.038838
1.490335,1.868028,0.042104,0.040422
1.491421,1.870360,0.044139,0.042200
1.491323,1.872313,0.046297,0.044243
1.491595,1.872604,0.048458,0.046362
1.492455,1.874876,0.050687,0.048450
1.493957,1.877707,0.053042,0.050651
1.494219,1.881523,0.055554,0.052928
1.494174,1.884537,0.058312,0.055474
1.495305,1.886375,0.061152,0.058217
1.495851,1.888594,0.064039,0.061072
1.496418,1.889467,0.067241,0.064190
1.496759,1.893166,0.070770,0.067650
1.496896,1.895901,0.074380,0.071166
1.497171,1.897448,0.077759,0.074792
1.498559,1.899443,0.079517,0.076494
1.499144,1.901671,0.081223,0.078289
1.499521,1.904270,0.082961,0.080093
1.499453,1.906349,0.084739,0.081860
1.499948,1.911344,0.086687,0.083633
1.500924,1.914406,0.088749,0.085672
1.500887,1.915519,0.090716,0.087737
