Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.009555,1.068280,0.006019,0.005763
1.009730,1.069189,0.006022,0.005925
1.009500,1.070018,0.006082,0.006034
1.009658,1.071557,0.006187,0.006146
1.010231,1.072617,0.006249,0.006328
1.010282,1.073734,0.006311,0.006387
1.010234,1.074683,0.006458,0.006289
1.010245,1.076258,0.006620,0.006348
1.010384,1.077679,0.006783,0.006460
1.010463,1.078578,0.006931,0.006642
1.010540,1.079985,0.007037,0.006597
1.010506,1.081646,0.007286,0.006603
1.010530,1.082406,0.007493,0.006716
1.011101,1.084233,0.007700,0.006900
1.011368,1.085672,0.007864,0.007031
1.011101,1.086691,0.008013,0.007215
1.011574,1.087529,0.008380,0.007399
1.011321,1.088803,0.008747,0.007637
1.011357,1.090237,0.008969,0.007823
1.011346,1.091524,0.009134,0.007886
1.011415,1.093438,0.009241,0.008178
1.011778,1.095616,0.009347,0.008577
1.011887,1.096700,0.009614,0.008870
1.012327,1.098907,0.009780,0.009111
1.012305,1.100349,0.009902,0.009282
1.012897,1.101788,0.010024,0.009576
1.013423,1.103209,0.010087,0.009924
1.014005,1.104830,0.010253,0.010165
1.013937,1.106628,0.010361,0.010337
1.014240,1.108486,0.010469,0.010509
1.014515,1.110626,0.010592,0.010680
1.014781,1.112241,0.010598,0.010799
1.014960,1.113317,0.010648,0.010972
1.015035,1.114782,0.010801,0.011146
1.015120,1.115679,0.010851,0.011319
1.015368,1.116944,0.010915,0.011332
1.015655,1.118228,0.011038,0.011398
1.016059,1.120595,0.011147,0.011574
1.016584,1.121969,0.011256,0.011750
1.016852,1.123101,0.011365,0.011817
1.017213,1.124589,0.011372,0.011884
1.017727,1.126115,0.011584,0.012062
1.018125,1.128424,0.011841,0.012421
1.018241,1.129878,0.012054,0.012727
1.019310,1.131863,0.012268,0.013142
1.019254,1.133670,0.012525,0.013557
1.019734,1.135004,0.012842,0.013973
1.020133,1.136003,0.013115,0.014335
1.020509,1.137693,0.013329,0.014699
1.020775,1.139507,0.013647,0.015062
1.021487,1.140943,0.014009,0.015535
1.021355,1.142789,0.014371,0.015954
1.021488,1.143576,0.014690,0.016320
1.021707,1.144934,0.015009,0.016686
1.022419,1.146577,0.015387,0.017329
1.022606,1.148278,0.015974,0.018028
1.022935,1.149287,0.016457,0.018563
1.023165,1.150533,0.016793,0.018971
1.023565,1.152421,0.017234,0.019511
1.024000,1.155011,0.017719,0.020053
1.024434,1.156613,0.018205,0.020595
1.025268,1.157774,0.018632,0.021136
1.025970,1.159587,0.019178,0.021734
1.026541,1.160964,0.019680,0.022334
1.027196,1.163371,0.020287,0.023214
1.027640,1.164149,0.020999,0.023983
1.027905,1.166307,0.021651,0.024866
1.028453,1.167855,0.022245,0.025695
1.028756,1.170010,0.023064,0.026712
1.029202,1.171784,0.023823,0.027677
1.029373,1.172883,0.024584,0.028644
1.029747,1.174028,0.025346,0.029725
1.030070,1.174857,0.026213,0.030807
1.030454,1.177739,0.027022,0.031874
1.030657,1.180442,0.027786,0.033019
1.031175,1.182580,0.028776,0.034393
1.031206,1.184220,0.029918,0.035884
1.032036,1.186060,0.030940,0.037567
1.032491,1.187609,0.032070,0.039310
1.032972,1.190823,0.033260,0.040885
1.034219,1.192689,0.034406,0.042631
1.034073,1.195031,0.035824,0.044573
1.034552,1.196262,0.037409,0.046803
1.035332,1.198087,0.038982,0.048904
1.036082,1.201402,0.040722,0.051144
1.036288,1.203151,0.042463,0.053560
1.036826,1.205485,0.044373,0.056286
1.037872,1.206844,0.046329,0.059247
1.037934,1.208248,0.048515,0.062464
1.038310,1.210305,0.050974,0.065975
1.038553,1.212490,0.053482,0.069493
1.039446,1.214083,0.056115,0.073269
1.039650,1.215577,0.059007,0.077091
1.040171,1.218310,0.062068,0.081286
1.040472,1.221550,0.065179,0.085976
1.041193,1.223395,0.068567,0.090982
1.041884,1.224980,0.072126,0.096116
1.041970,1.227538,0.075627,0.101255
1.042748,1.229438,0.077242,0.103779
1.043125,1.232145,0.078910,0.106397
1.043982,1.233638,0.080721,0.109158
1.044177,1.237633,0.082570,0.111917
1.044955,1.239481,0.084626,0.114786
1.045523,1.241520,0.086680,0.117673
1.046165,1.242610,0.088732,0.120476
