Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.135732,1.100938,0.005070,0.003771
1.135958,1.101997,0.005112,0.003806
1.136600,1.103167,0.005182,0.003874
1.136483,1.104046,0.005252,0.003879
1.137034,1.105612,0.005284,0.003947
1.137302,1.106265,0.005325,0.003951
1.137321,1.107091,0.005357,0.003955
1.137579,1.108031,0.005467,0.003960
1.137620,1.109302,0.005576,0.004040
1.138599,1.110180,0.005675,0.004045
1.138789,1.111551,0.005746,0.004113
1.139319,1.113067,0.005855,0.004258
1.139432,1.114206,0.005897,0.004229
1.139599,1.115505,0.005968,0.004310
1.139800,1.116582,0.006069,0.004391
1.140601,1.117559,0.006140,0.004396
1.141521,1.118651,0.006172,0.004400
1.142349,1.119546,0.006243,0.004405
1.142773,1.120696,0.006315,0.004486
1.142942,1.122840,0.006357,0.004535
1.143532,1.124654,0.006428,0.004572
1.143692,1.125329,0.006471,0.004653
1.143877,1.126630,0.006474,0.004734
1.144029,1.127729,0.006507,0.004707
1.144198,1.128880,0.006550,0.004822
1.144494,1.129265,0.006592,0.004870
1.145069,1.130645,0.006596,0.004832
1.145281,1.132179,0.006629,0.004979
1.146421,1.133689,0.006701,0.005051
1.147039,1.134928,0.006744,0.005123
1.147226,1.136032,0.006748,0.005162
1.147438,1.137559,0.006791,0.005344
1.147887,1.139189,0.006863,0.005526
1.147986,1.141003,0.006965,0.005599
1.148233,1.141920,0.007038,0.005671
1.149066,1.144009,0.007042,0.005787
1.149534,1.145165,0.007075,0.005927
1.149841,1.146618,0.007147,0.006032
1.150369,1.148193,0.007220,0.006206
1.150845,1.149933,0.007224,0.006313
1.151214,1.151205,0.007326,0.006453
1.151519,1.152511,0.007429,0.006637
1.152163,1.154670,0.007502,0.006744
1.151917,1.155017,0.007575,0.006818
1.152923,1.157426,0.007678,0.006892
1.153954,1.159712,0.007890,0.007000
1.154828,1.160969,0.008131,0.007075
1.155522,1.162209,0.008303,0.007150
1.155622,1.163658,0.008447,0.007259
1.156126,1.165094,0.008620,0.007368
1.156676,1.166865,0.008693,0.007545
1.157642,1.169752,0.008876,0.007621
1.158648,1.172188,0.009019,0.007731
1.158951,1.173374,0.009133,0.007773
1.159657,1.175649,0.009415,0.007782
1.160437,1.176997,0.009638,0.007858
1.160689,1.178194,0.009861,0.008002
1.161215,1.180984,0.010155,0.008147
1.161490,1.183441,0.010369,0.008292
1.161858,1.185273,0.010593,0.008437
1.162447,1.187413,0.010848,0.008663
1.162627,1.188516,0.011103,0.008923
1.162984,1.189708,0.011288,0.009081
1.164390,1.190728,0.011514,0.009343
1.164628,1.193949,0.011809,0.009604
1.165233,1.195919,0.012274,0.009798
1.165942,1.198683,0.012629,0.010026
1.166625,1.200187,0.013025,0.010290
1.167299,1.201673,0.013382,0.010588
1.168649,1.203525,0.013809,0.010886
1.169373,1.205847,0.014166,0.011184
1.169773,1.208340,0.014554,0.011449
1.170463,1.211108,0.014952,0.011750
1.171155,1.213218,0.015421,0.012131
1.171876,1.214848,0.015850,0.012548
1.172772,1.216885,0.016280,0.012886
1.172906,1.218801,0.016609,0.013190
1.174322,1.220315,0.017080,0.013563
1.174561,1.223961,0.017510,0.013832
1.175090,1.225276,0.017912,0.014278
1.175494,1.225966,0.018343,0.014794
1.176049,1.228420,0.018887,0.015240
1.177224,1.230477,0.019461,0.015758
1.177611,1.232759,0.020045,0.016241
1.178324,1.235276,0.020560,0.016760
1.179138,1.236916,0.021247,0.017363
1.179405,1.239050,0.021945,0.017897
1.179908,1.241534,0.022635,0.018397
1.180628,1.243408,0.023324,0.018850
1.180931,1.247046,0.024196,0.019304
1.181718,1.248658,0.025039,0.019984
1.182338,1.251616,0.026024,0.020700
1.184455,1.253431,0.027111,0.021417
1.185197,1.255792,0.028311,0.022383
1.185737,1.258296,0.029582,0.023223
1.186668,1.260300,0.030967,0.024065
1.187080,1.262401,0.032353,0.025050
1.187528,1.264672,0.033742,0.026109
1.187915,1.266315,0.035344,0.027360
1.188585,1.268420,0.037050,0.028804
1.189324,1.271334,0.038870,0.030203
1.189635,1.272878,0.040764,0.031747
1.190763,1.275754,0.042801,0.033485
1.191473,1.277867,0.045024,0.035443
1.192169,1.280635,0.047323,0.037559
1.192587,1.282575,0.049837,0.039718
1.193214,1.284607,0.052385,0.041879
1.194609,1.286129,0.053527,0.042940
1.195090,1.289143,0.054715,0.043917
1.196280,1.293730,0.055959,0.044993
1.196311,1.294976,0.057233,0.046165
1.197119,1.297392,0.058546,0.047460
1.197740,1.298547,0.060029,0.048741
1.198057,1.301309,0.061535,0.049979
