Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.281814,1.300867,0.002146,0.000810
1.282615,1.301247,0.002172,0.000889
1.283627,1.301796,0.002207,0.000890
1.284184,1.302409,0.002210,0.000943
1.284328,1.302450,0.002212,0.000969
1.285151,1.303019,0.002246,0.001022
1.286851,1.303545,0.002328,0.001049
1.287975,1.303736,0.002355,0.001076
1.288265,1.303964,0.002334,0.001076
1.288589,1.304046,0.002312,0.001077
1.289338,1.304255,0.002426,0.001104
1.289868,1.304588,0.002517,0.001104
1.290341,1.304884,0.002585,0.001105
1.290608,1.304936,0.002588,0.001158
1.290791,1.304931,0.002703,0.001238
1.292354,1.306015,0.002883,0.001265
1.293690,1.306901,0.003007,0.001293
1.295128,1.307391,0.003123,0.001293
1.295519,1.307524,0.003216,0.001347
1.296040,1.307692,0.003364,0.001348
1.297064,1.307853,0.003570,0.001375
1.297971,1.309241,0.003695,0.001402
1.298849,1.309131,0.003788,0.001429
1.299681,1.309932,0.003905,0.001510
1.300059,1.310645,0.004111,0.001563
1.300444,1.310800,0.004237,0.001644
1.300989,1.311015,0.004331,0.001698
1.301700,1.310614,0.004393,0.001752
1.302384,1.311610,0.004520,0.001806
1.303138,1.311933,0.004614,0.001887
1.304006,1.312050,0.004701,0.001941
1.305468,1.312394,0.004821,0.001995
1.304717,1.312541,0.004883,0.002076
1.306418,1.313577,0.004921,0.002078
1.307365,1.313792,0.004984,0.002132
1.307544,1.314087,0.005048,0.002159
1.308024,1.315040,0.005136,0.002214
1.309384,1.315850,0.005232,0.002241
1.310995,1.316365,0.005295,0.002269
1.311665,1.316487,0.005359,0.002351
1.312322,1.317469,0.005447,0.002379
1.313690,1.317812,0.005569,0.002434
1.314580,1.318597,0.005658,0.002462
1.315538,1.318863,0.005814,0.002517
1.316286,1.319534,0.006028,0.002545
1.317560,1.319470,0.006185,0.002574
1.318833,1.320134,0.006308,0.002629
1.319395,1.320877,0.006465,0.002657
1.320374,1.322296,0.006680,0.002686
1.321479,1.323188,0.006871,0.002768
1.322589,1.323322,0.006995,0.002823
1.322942,1.324090,0.007095,0.002905
1.323983,1.324467,0.007279,0.002987
1.325541,1.324643,0.007496,0.002962
1.326100,1.326389,0.007680,0.003018
1.327281,1.327239,0.007814,0.003073
1.329377,1.328221,0.007940,0.003192
1.330622,1.328660,0.008133,0.003365
1.331575,1.329466,0.008226,0.003457
1.332711,1.329789,0.008295,0.003549
1.334481,1.330649,0.008422,0.003642
1.336730,1.331625,0.008584,0.003761
1.338493,1.332299,0.008840,0.003935
1.339063,1.332691,0.009062,0.004136
1.340357,1.334258,0.009251,0.004310
1.341670,1.335238,0.009473,0.004511
1.343561,1.336644,0.009756,0.004658
1.344291,1.337148,0.010014,0.004805
1.345077,1.338205,0.010272,0.005088
1.346301,1.338582,0.010532,0.005263
1.348110,1.339662,0.010842,0.005466
1.349407,1.340804,0.011257,0.005605
1.350559,1.342185,0.011698,0.005690
1.353044,1.342741,0.012139,0.005947
1.353900,1.343589,0.012520,0.006169
1.356082,1.344819,0.012903,0.006390
1.357073,1.345516,0.013312,0.006621
1.359646,1.346958,0.013628,0.006853
1.360720,1.347548,0.013945,0.007057
1.362091,1.348614,0.014330,0.007316
1.364780,1.350645,0.014742,0.007603
1.365823,1.352003,0.015095,0.007973
1.367415,1.352438,0.015388,0.008370
1.369676,1.353061,0.015777,0.008657
1.371970,1.353577,0.016289,0.008973
1.373331,1.354986,0.016775,0.009344
1.374232,1.355717,0.017133,0.009751
1.374975,1.356850,0.017529,0.010214
1.377326,1.358322,0.018108,0.010614
1.378811,1.359529,0.018749,0.011024
1.381034,1.360100,0.019364,0.011405
1.383818,1.361713,0.019954,0.011806
1.385339,1.362664,0.020695,0.012262
1.387503,1.363456,0.021436,0.012783
1.389192,1.364765,0.022240,0.013277
1.391474,1.365400,0.023144,0.013744
1.392182,1.366795,0.024145,0.014240
1.394424,1.368183,0.025333,0.014736
1.395986,1.370594,0.026454,0.015380
1.398532,1.371222,0.027524,0.016080
1.401169,1.372455,0.028685,0.016780
1.405097,1.373336,0.029980,0.017445
1.406381,1.374065,0.031333,0.018203
1.407842,1.374753,0.032671,0.018990
1.409358,1.375874,0.034065,0.019832
1.410345,1.376457,0.035685,0.020851
1.412230,1.377510,0.037407,0.021872
1.414586,1.377883,0.039007,0.022921
1.416635,1.380985,0.040735,0.023851
1.418616,1.382097,0.042500,0.024893
1.420582,1.382482,0.044269,0.026000
1.421911,1.384181,0.046131,0.027053
1.425609,1.384710,0.048035,0.028256
1.427958,1.385649,0.050103,0.029424
1.430345,1.385945,0.052329,0.030620
1.433496,1.386645,0.054567,0.031911
1.434796,1.387460,0.056928,0.033315
1.437106,1.389175,0.059430,0.034693
1.439944,1.392387,0.062001,0.036156
1.441410,1.394071,0.064776,0.037621
1.443873,1.395504,0.067495,0.039087
1.446169,1.397052,0.070464,0.040677
1.450019,1.397623,0.073711,0.042353
1.450631,1.397692,0.077192,0.044292
1.452501,1.398700,0.080864,0.046328
1.454630,1.399336,0.084808,0.048412
1.457857,1.400753,0.088704,0.050535
1.459177,1.401115,0.090522,0.051490
1.461651,1.402425,0.092397,0.052526
1.463768,1.404339,0.094295,0.053592
1.467047,1.404810,0.096396,0.054647
1.469520,1.405933,0.098529,0.055742
1.472146,1.406440,0.100642,0.056876
1.474610,1.406830,0.102897,0.057974
