Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.427476,1.341417,0.016439,0.009510
1.428438,1.343484,0.017044,0.009953
1.430178,1.344545,0.017795,0.010335
1.432388,1.345268,0.018548,0.010911
1.433228,1.347001,0.019189,0.011366
1.434863,1.347289,0.019977,0.011749
1.437315,1.348174,0.020953,0.012327
1.438841,1.349412,0.022015,0.012997
1.440403,1.350178,0.023079,0.013607
1.441944,1.350655,0.024250,0.014350
1.445029,1.351409,0.025540,0.015156
1.446921,1.353824,0.026946,0.016054
1.448148,1.355327,0.028355,0.016994
1.450052,1.356776,0.029051,0.017368
1.453319,1.357903,0.029853,0.017728
1.455647,1.359252,0.030644,0.018148
1.458256,1.360328,0.031478,0.018601
1.460434,1.360869,0.032321,0.019144
1.462353,1.362325,0.033158,0.019484
1.464015,1.362769,0.034199,0.019907
