Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.473977,1.486365,0.035415,0.041761
1.474971,1.487753,0.037065,0.043950
1.477233,1.488829,0.038851,0.046183
1.478492,1.489506,0.040800,0.048460
1.480638,1.490960,0.042765,0.050780
1.482393,1.492486,0.044821,0.053264
1.484187,1.494512,0.047002,0.055674
1.485317,1.496938,0.049288,0.058248
1.486535,1.498202,0.051700,0.060920
1.487499,1.500446,0.054253,0.063933
1.489981,1.501501,0.057032,0.067111
1.491269,1.503426,0.059953,0.070455
1.493155,1.505337,0.062966,0.073762
1.495646,1.506589,0.064273,0.075330
1.497768,1.507258,0.065680,0.076905
1.499492,1.509308,0.067101,0.078588
1.500565,1.511916,0.068593,0.080282
1.502465,1.513364,0.070304,0.081867
1.503977,1.515797,0.072040,0.083597
1.504854,1.517747,0.073787,0.085527
