x prx pry gtx gty
1.336162 29.017051461798385 52.70057344041425 30.798999786376953 49.41599655151367
1.336542 29.497141210574565 53.558713513872924 31.83300018310547 51.354000091552734
1.33655 29.48254313765263 53.52960919364093 32.878997802734375 53.362998962402344
1.337799 32.14413166215331 58.386363946902705 33.952999114990234 55.509002685546875
1.338003 33.033817049181565 60.034129390205145 35.169002532958984 57.77199935913086
1.337988 33.04877855247896 60.06494823239519 36.339996337890625 60.040000915527344
1.338876 34.83985858736666 63.2841134544503 37.54899978637695 62.378997802734375
1.339487 35.809606664204296 64.99344247735826 38.89099884033203 64.85700225830078
1.339497 35.73094208302391 64.84422477284785 40.30999755859375 67.48600006103516
1.340128 38.17443308133288 69.29321432998094 41.66400146484375 70.23199462890625
1.341502 40.17879520163078 72.75083197935385 43.18000030517578 73.072998046875
1.341534 40.257484313714464 72.89036241926672 44.80099868774414 76.03099822998047
1.342822 44.39272907391107 80.26859911543835 46.413002014160156 79.20800018310547
1.343656 46.821731343943945 84.55967180204301 48.23500061035156 82.62999725341797
1.344469 48.44639911092565 87.3610423114814 50.191001892089844 86.33899688720703
1.34506 50.40892276506088 90.82813819524817 52.15800094604492 90.0219955444336
1.345619 51.799111534346025 93.24575958592892 54.12699890136719 93.70599365234375
1.346413 54.461892891859094 97.93852708643998 56.21999740600586 97.63400268554688
1.347161 56.52432177874651 101.53379270895195 58.35300064086914 101.72799682617188
1.348138 60.94268853225603 109.40331633128214 60.44999694824219 105.93399810791016
1.348787 62.16705607232699 111.47376181931755 62.75699996948242 110.41899871826172
1.349233 66.02993179010952 118.48466688947708 65.22700500488281 115.16100311279297
1.350074 68.55513649538139 122.9013939119611 67.7770004272461 120.09500122070312
1.350365 72.08005143354568 129.36044097974937 70.42399597167969 125.31200408935547
1.351451 72.02843340673078 128.8951708753759 73.13999938964844 130.7899932861328
1.352977 77.76420560149015 139.0310685244608 76.02999877929688 136.56399536132812
1.353393 81.53945567114656 145.92067434717234 79.08399963378906 142.77000427246094
1.355004 85.351324082123 152.41050668154975 82.38700103759766 149.2050018310547
1.356002 88.63497489228331 158.13623172819493 85.7509994506836 155.9739990234375
1.356103 91.89151954537542 164.1826107553357 89.26200103759766 163.1110076904297
1.357115 94.26787123775718 168.186788388106 93.0050048828125 170.8209991455078
1.357554 97.90501640470437 174.79351948588007 97.05599975585938 179.1020050048828
1.358089 103.18988015231668 184.44034317164656 101.32200622558594 187.82398986816406
1.358807 107.02659747962498 191.27946964155993 105.85800170898438 196.77000427246094
1.359218 110.23349432353646 197.08450844343326 110.35999298095703 205.43399047851562
1.359697 112.93759878915043 201.90860363197817 112.49099731445312 209.71099853515625
1.360057 116.6594850305503 208.70551627268554 114.71700286865234 214.18899536132812
1.360338 120.39154710833469 215.57335684628126 116.96500396728516 218.81500244140625
1.361978 124.49194076377067 222.36570465480176 119.25499725341797 223.5050048828125
1.362892 129.15496970774316 230.63641185151337 121.79999542236328 228.36300659179688
1.363413 131.6986821427209 235.14794959123978 124.28600311279297 233.40399169921875
1.364564 135.1623828266336 241.03636401243176 126.88800811767578 238.47801208496094
