x prx pry gtx gty
1.33179 17.94729213820315 39.78375430582381 25.033000946044922 39.0890007019043
1.332542 18.848391310433577 41.726728621151416 26.0049991607666 40.70099639892578
1.332542 18.85306725613251 41.73718505969998 26.91400146484375 42.38199996948242
1.334306 20.580408555028665 45.3642057412463 27.860000610351562 44.0989990234375
1.334695 21.85849938605742 48.110175598341606 28.732999801635742 45.86000061035156
1.33464 21.68739713522697 47.744812248684845 29.700000762939453 47.6140022277832
1.336162 24.371074041339327 53.32294625557933 30.798999786376953 49.41599655151367
1.336542 24.8344972105663 54.25535964689993 31.83300018310547 51.354000091552734
1.33655 24.81992902441802 54.22340801130149 32.878997802734375 53.362998962402344
1.337799 27.446494064824247 59.55473928079119 33.952999114990234 55.509002685546875
1.338003 28.342545974963794 61.378766203595546 35.169002532958984 57.77199935913086
1.337988 28.35808320816193 61.41306325015977 36.339996337890625 60.040000915527344
1.338876 30.168776063725993 64.98736608175145 37.54899978637695 62.378997802734375
1.339487 31.154967100354398 66.89091809108386 38.89099884033203 64.85700225830078
1.339497 31.073472606429902 66.72449575093171 40.30999755859375 67.48600006103516
1.340128 33.598555883194344 71.68685637637601 41.66400146484375 70.23199462890625
1.341502 35.67033493594366 75.54301673789475 43.18000030517578 73.072998046875
1.341534 35.752356863763666 75.69831263973401 44.80099868774414 76.03099822998047
1.342822 40.082412815060934 83.85261720045885 46.413002014160156 79.20800018310547
1.343656 42.62607148838028 88.5267521104931 48.23500061035156 82.62999725341797
1.344469 44.3217907885367 91.54911937556005 50.191001892089844 86.33899688720703
1.34506 46.36778269948211 95.23724489029951 52.15800094604492 90.0219955444336
1.345619 47.811409808558615 97.78314141645698 54.12699890136719 93.70599365234375
1.346413 50.563452856931654 102.64248115827634 56.21999740600586 97.63400268554688
1.347161 52.68215696745963 106.30454115976796 58.35300064086914 101.72799682617188
1.348138 57.172490970873845 114.09213260539586 60.44999694824219 105.93399810791016
1.348787 58.41451886314002 116.1204606394789 62.75699996948242 110.41899871826172
1.349233 62.27017893370648 122.75930227978326 65.22700500488281 115.16100311279297
1.350074 64.7891792590886 126.89304339762516 67.7770004272461 120.09500122070312
1.350365 68.25007953336878 132.75347964820068 70.42399597167969 125.31200408935547
1.351451 68.25402000607393 132.4406104294945 73.13999938964844 130.7899932861328
1.352977 73.93127095151658 141.5764125625248 76.02999877929688 136.56399536132812
1.353393 77.63078268276985 147.6174964304328 79.08399963378906 142.77000427246094
1.355004 81.48108036170555 153.44220366403374 82.38700103759766 149.2050018310547
1.356002 84.7992626742786 158.52533449497588 85.7509994506836 155.9739990234375
1.356103 88.03458236382968 163.7408490867276 89.26200103759766 163.1110076904297
1.357115 90.52106946804885 167.38348879236764 93.0050048828125 170.8209991455078
1.357554 94.2579770055904 173.20465465977128 97.05599975585938 179.1020050048828
1.358089 99.80996790249074 181.8114967687003 101.32200622558594 187.82398986816406
1.358807 104.01536816234658 188.1413971134898 105.85800170898438 196.77000427246094
1.359218 107.6099702790316 193.5900612248676 110.35999298095703 205.43399047851562
1.359697 110.74841805249862 198.26677095939453 112.49099731445312 209.71099853515625
1.360057 115.1783611691036 204.9575041334628 114.71700286865234 214.18899536132812
1.360338 119.82259088460809 211.96591246526515 116.96500396728516 218.81500244140625
1.361978 125.43024240166126 219.76702695477726 119.25499725341797 223.5050048828125
1.362892 132.14296632545705 229.48190497238227 121.79999542236328 228.36300659179688
1.363413 136.07543787165324 235.13637372611007 124.28600311279297 233.40399169921875
1.364564 141.8564209877101 243.19869975695642 126.88800811767578 238.47801208496094
