# Xlam,PX,Ylam,PY
1.120373350498873322e+00,4.019229562707823944e-03,1.058279220779220875e+00,5.441973788344536475e-03
1.124235597038944157e+00,5.979829349394566104e-03,1.060064935064935154e+00,4.470192754711583595e-03
1.127454135822336667e+00,5.979829349394566104e-03,1.061850649350649434e+00,6.413754821977489355e-03
1.130994528484068340e+00,5.979829349394566104e-03,1.063311688311688208e+00,6.413754821977489355e-03
1.135017701963308534e+00,5.979829349394566104e-03,1.065259740259740351e+00,6.413754821977489355e-03
1.139040875442548950e+00,5.979829349394566104e-03,1.067045454545454630e+00,7.385535855610442235e-03
1.142903121982619785e+00,5.979829349394566104e-03,1.068993506493506551e+00,7.385535855610442235e-03
1.146926295461860201e+00,5.979829349394566104e-03,1.070779220779220831e+00,7.385535855610442235e-03
1.150305761184422293e+00,5.979829349394566104e-03,1.072564935064935110e+00,7.385535855610442235e-03
1.153846153846153744e+00,6.960129242737938919e-03,1.074025974025974106e+00,7.385535855610442235e-03
1.157869327325394160e+00,8.920729029424681947e-03,1.075811688311688163e+00,1.136983809350554896e-02
1.161892500804634576e+00,9.901028922768053894e-03,1.077759740259740306e+00,1.136983809350554896e-02
1.165915674283874992e+00,1.186162870945479605e-02,1.079545454545454586e+00,1.331340016077145645e-02
1.169938847763115630e+00,1.186162870945479605e-02,1.081493506493506507e+00,1.428518119440440673e-02
1.173479240424847081e+00,8.920729029424681947e-03,1.083279220779220786e+00,1.136983809350554896e-02
1.177019633086578532e+00,1.284192860279816800e-02,1.084740259740259782e+00,1.428518119440440673e-02
1.181203733504988529e+00,1.284192860279816800e-02,1.086688311688311703e+00,1.525696222803736048e-02
1.185387833923398748e+00,1.284192860279816800e-02,1.088474025974025983e+00,1.525696222803736048e-02
1.189571934341808745e+00,1.666509818683731964e-02,1.090422077922077904e+00,1.914408636256917373e-02
1.193595107821049162e+00,1.764539808018068812e-02,1.092370129870129825e+00,1.720052429530326624e-02
1.197296427421950415e+00,1.960599786686743201e-02,1.094155844155844104e+00,1.720052429530326624e-02
1.200997747022851447e+00,1.862569797352406006e-02,1.095616883116883100e+00,1.817230532893621825e-02
1.205181847441261667e+00,1.764539808018068812e-02,1.097564935064935021e+00,2.312838860046428219e-02
1.209365947859671664e+00,2.156659765355417591e-02,1.099512987012987164e+00,2.312838860046428219e-02
1.213550048278081661e+00,2.352719744024091633e-02,1.101298701298701221e+00,2.993085583589494975e-02
1.217734148696491658e+00,2.646809712027103564e-02,1.103246753246753364e+00,3.294337704015710272e-02
1.221435468297392912e+00,2.931096681096680839e-02,1.105194805194805063e+00,3.683050117468891771e-02
