# Xlam,PX,Ylam,PY
1.046126647380263508e+00,1.431409544523561637e-02,1.094009983361065030e+00,1.354799292980357790e-02
1.047894567663130827e+00,1.998209297053026023e-02,1.097836938435940102e+00,1.447593765102300235e-02
1.049823207971713135e+00,1.902141542387015063e-02,1.101497504159733909e+00,1.354799292980357790e-02
1.051269688203150032e+00,1.623545053855583384e-02,1.105158069883527494e+00,1.540388237224242680e-02
1.053037608486017351e+00,2.286412561051058556e-02,1.108319467554076621e+00,1.911566125712011940e-02
1.054805528768884448e+00,2.382480315717069169e-02,1.112146422628951914e+00,1.911566125712011940e-02
1.056734169077466978e+00,3.054954598379145195e-02,1.115973377703826985e+00,2.292023461411975271e-02
1.058502089360334297e+00,3.333551086910576527e-02,1.119800332778702279e+00,2.384817933533917717e-02
1.060430729668916605e+00,3.621754350908609060e-02,1.123793677204659058e+00,2.570406877777802607e-02
1.061877209900353503e+00,3.813889860240630980e-02,1.127454242928452643e+00,3.136453157721650481e-02
1.063645130183220822e+00,4.006025369572652206e-02,1.130615640599001770e+00,3.507631046209419567e-02
1.065413050466088141e+00,4.572825122102117112e-02,1.134442595673877063e+00,3.693219990453304458e-02
1.067180970748955238e+00,5.149231650098182178e-02,1.138435940099833843e+00,4.259266270397153026e-02
1.069109611057537768e+00,5.341367159430204098e-02,1.142429284525790401e+00,4.537649686762979667e-02
1.071038251366120075e+00,5.533502668762226018e-02,1.146422628951747180e+00,5.010901494584885790e-02
1.072484731597556973e+00,6.388505685289722069e-02,1.150249584026622474e+00,5.567668327316539073e-02
1.074252651880424292e+00,6.772776703953764521e-02,1.153410981697171378e+00,5.948125663016502751e-02
1.076020572163291611e+00,7.051373192485196895e-02,1.157404326123128158e+00,6.597686967870099173e-02
1.077949212471873919e+00,7.627779720481261960e-02,1.161397670549084937e+00,7.070938775692005296e-02
1.079877852780456449e+00,8.290647227676736786e-02,1.165557404326123203e+00,7.915368472001679812e-02
1.081645773063323768e+00,8.578850491674769319e-02,1.169550748752079983e+00,8.472135304733334482e-02
1.083252973320475654e+00,9.251324774336844303e-02,1.173544093178036540e+00,9.038181584677182356e-02
1.085020893603342973e+00,9.818124526866309210e-02,1.176705490848585667e+00,9.502153945286893888e-02
1.086949533911925281e+00,1.049059880952838558e-01,1.180865224625624155e+00,1.043937811371851154e-01
1.088717454194792600e+00,1.115346631672386041e-01,1.184858569051580712e+00,1.128380781002818606e-01
1.090646094503375130e+00,1.191240157858534515e-01,1.189018302828618978e+00,1.203544303421591882e-01
1.092574734811957438e+00,1.220060484258337768e-01,1.193178036605657244e+00,1.278707825840365297e-01
1.094181935069109546e+00,1.296914687991146675e-01,1.197171381031614024e+00,1.352943403537918976e-01
1.095949855351976865e+00,1.363201438710693880e-01,1.200332778702163150e+00,1.428106925956692252e-01
1.097717775634843962e+00,1.411235316043699395e-01,1.204658901830282902e+00,1.512549895587659843e-01
1.099646415943426492e+00,1.515949168629651400e-01,1.208818635607321168e+00,1.578433970794238805e-01
1.101575056252009022e+00,1.544769495029454653e-01,1.212978369384359434e+00,1.718553623698372002e-01
1.103503696560591552e+00,1.611056245749002136e-01,1.217304492512479186e+00,1.793717146117145000e-01
1.105110896817743438e+00,1.686949771935150610e-01,1.221464226289517452e+00,1.905998457384694977e-01
