# Xlam,PX,Ylam,PY
1.056504389465283245e+00,1.525703588011617824e-02,1.115953813628232316e+00,7.947383303133276344e-02
1.058419792498004774e+00,1.781408099968872366e-02,1.119856887298747772e+00,9.310986964618249428e-02
1.060175578611332714e+00,2.037112611926126735e-02,1.123759960969263227e+00,1.033159829407326036e-01
1.061771747805267285e+00,2.037112611926126735e-02,1.127500406570173919e+00,1.118489629083072590e-01
1.063367916999201856e+00,2.463286798521550566e-02,1.130427711823060788e+00,1.228916428663450883e-01
1.065283320031923386e+00,2.633756473159720377e-02,1.134493413563181008e+00,1.365276794811948191e-01
1.067198723064644694e+00,2.718991310478805282e-02,1.138396487233696464e+00,1.484069261027203268e-01
1.068954509177972856e+00,3.145165497074229460e-02,1.142462188973816906e+00,1.628795293810577915e-01
1.070869912210694386e+00,3.400870009031483482e-02,1.146365262644332361e+00,1.765155659959074808e-01
1.072466081404628735e+00,3.912279032945992219e-02,1.150268336314848039e+00,1.918247359377326655e-01
1.074062250598563306e+00,3.741809358307823102e-02,1.153358269637339450e+00,2.029510725621192502e-01
1.075977653631284836e+00,4.500399410447677995e-02,1.157261343307855128e+00,2.190968091674321272e-01
1.077893056664006366e+00,4.500399410447677995e-02,1.161327045047975348e+00,2.352425457727450042e-01
1.079808459696727896e+00,4.756103922404932016e-02,1.165392746788095790e+00,2.531450723713820627e-01
1.081723862729449204e+00,4.756103922404932016e-02,1.169458448528216010e+00,2.702110323065313735e-01
1.083320031923383775e+00,5.437982620957610563e-02,1.173361522198731466e+00,2.897866922321438721e-01
1.084916201117318346e+00,5.608452295595780374e-02,1.176614083590827864e+00,3.042592955104813091e-01
1.086831604150039876e+00,6.119861319510288417e-02,1.180679785330948084e+00,3.229983887726061154e-01
1.088747007182761184e+00,6.375565831467543132e-02,1.184745487071068526e+00,3.417374820347308662e-01
1.090502793296089346e+00,6.886974855382052563e-02,1.188973816880793510e+00,3.621497086238310570e-01
1.092418196328810875e+00,7.475095232883736951e-02,1.193039518620913952e+00,3.859918585332309249e-01
1.094173982442138815e+00,7.560330070202822550e-02,1.197105220361034172e+00,4.098340084426307373e-01
1.095770151636073386e+00,7.986504256798246382e-02,1.200357781753130570e+00,4.268163117114313621e-01
1.097685554668794694e+00,8.668382955350925623e-02,1.204586111562855777e+00,4.532518182776430482e-01
1.099600957701516224e+00,9.009322304627262468e-02,1.208651813302976219e+00,4.796036681775060484e-01
1.101516360734237754e+00,9.435496491222687687e-02,1.212880143112701203e+00,5.042823847503936641e-01
1.103431763766959284e+00,9.946905515137197118e-02,1.217108472922426410e+00,5.307178913166052947e-01
1.105187549880287223e+00,1.079073040459613553e-01,1.221174174662546852e+00,5.502935512422177933e-01
