# Xlam,PX,Ylam,PY
1.185469088485252342e+00,5.722316720798105438e-02,1.088651891351441359e+00,6.131053629426540946e-02
1.189635060823196033e+00,5.827121056343858435e-02,1.090484919180136680e+00,6.875164411801386322e-02
1.193801033161139946e+00,6.864683978246811924e-02,1.092317947008831780e+00,7.619275194176231003e-02
1.197300449925012611e+00,7.587833893512505035e-02,1.094150974837527102e+00,8.352905542996502675e-02
1.201133144475920567e+00,8.426268577878529009e-02,1.095650724879186688e+00,8.572994647642583066e-02
1.205299116813864480e+00,9.568635835327235495e-02,1.097650391601399766e+00,9.516233667554357956e-02
1.209465089151807948e+00,1.060619875723018829e-01,1.099483419430094866e+00,9.945931443291945728e-02
1.213631061489751639e+00,1.153895734358738739e-01,1.101483086152307944e+00,1.079484656121254271e-01
1.217963672721213086e+00,1.320534627876485956e-01,1.103316113981003266e+00,1.163328124557856669e-01
1.221463089485085751e+00,1.404378096313088076e-01,1.105149141809698365e+00,1.227258769240765907e-01
