# Xlam,PX,Ylam,PY
1.049769438702496505e+00,1.572777972251627326e-02,1.101513240857503240e+00,1.648575763490003204e-02
1.051200508824932545e+00,1.484913281064385686e-02,1.105138713745271062e+00,1.825841974617960564e-02
1.052949594530131927e+00,1.572777972251627326e-02,1.108133669609079330e+00,1.923338390738336956e-02
1.054698680235331532e+00,2.003314959069112111e-02,1.112074401008827040e+00,2.189237707430272822e-02
1.056606773731912918e+00,2.179044341443595392e-02,1.115857503152585029e+00,2.632403235250166049e-02
1.058514867228494305e+00,2.618367797379804116e-02,1.119798234552332961e+00,2.907165862498500147e-02
1.060263952933693909e+00,2.794097179754287744e-02,1.123738965952080671e+00,3.527597601446350734e-02
1.061854030847511510e+00,3.136769475384530714e-02,1.127522068095838659e+00,3.704863812574307746e-02
1.063603116552711114e+00,3.400363548946255809e-02,1.130517023959646705e+00,4.245525756514578058e-02
1.065352202257910719e+00,3.663957622507980905e-02,1.134457755359394637e+00,4.874820806018826530e-02
1.067260295754491883e+00,4.182359300512707850e-02,1.138398486759142569e+00,5.140720122710761703e-02
1.069009381459691488e+00,4.797412138823400202e-02,1.142339218158890279e+00,5.770015172215010868e-02
1.070917474956272875e+00,4.797412138823400202e-02,1.146437578814627933e+00,6.576576432847217046e-02
1.072507552870090697e+00,4.973141521197883830e-02,1.150220680958385699e+00,7.197008171795067633e-02
1.074256638575290301e+00,5.579407890389851549e-02,1.153215636822194190e+00,7.826303221299316104e-02
1.076005724280489906e+00,6.018731346326060966e-02,1.157313997477931844e+00,8.358101854683187837e-02
1.077913817777071070e+00,6.361403641956302202e-02,1.161412358133669498e+00,9.350792636999748220e-02
1.079821911273652457e+00,6.976456480266995941e-02,1.165510718789407374e+00,1.014849058707555651e-01
1.081730004770233844e+00,7.582722849458962966e-02,1.169451450189155084e+00,1.122981447495609714e-01
1.083320082684051444e+00,7.670587540646205127e-02,1.173392181588902794e+00,1.212500884115228217e-01
1.084910160597869488e+00,8.285640378956897478e-02,1.176544766708701228e+00,1.283407368566411022e-01
1.086818254094450653e+00,9.067636130523348825e-02,1.180800756620428826e+00,1.381790115742427272e-01
1.088726347591032040e+00,9.673902499715317238e-02,1.184899117276166480e+00,1.480172862918443522e-01
1.090634441087613427e+00,1.011322595565152666e-01,1.188997477931904134e+00,1.606031872819293493e-01
1.092542534584194813e+00,1.107095108959246094e-01,1.193095838587641788e+00,1.739867862220901285e-01
1.094132612498012413e+00,1.115881578077970310e-01,1.197036569987389720e+00,1.820523988284121486e-01
1.095722690411830236e+00,1.194081153234615444e-01,1.200346784363177877e+00,1.945496667129331392e-01
1.097630783908411622e+00,1.264372906184408896e-01,1.204445145018915531e+00,2.089082298142977134e-01
1.099538877404993009e+00,1.333786012222329953e-01,1.208858764186633072e+00,2.222918287544584648e-01
1.101446970901574396e+00,1.429558525616423381e-01,1.212957124842370726e+00,2.375367229114628276e-01
1.103355064398155561e+00,1.473490871210044184e-01,1.217213114754098324e+00,2.510089549571875578e-01
1.105104150103355165e+00,1.586836322841586044e-01,1.221311475409835978e+00,2.661652160086279140e-01
