# Xlam,PX,Ylam,PY
1.170241286863270780e+00,9.451406864581220202e-02,1.081423695758166659e+00,6.861157029724151979e-02
1.173518022043491316e+00,1.026518113336434973e-01,1.083211441573216138e+00,7.724128643711195008e-02
1.177241584748287107e+00,1.071856965454352356e-01,1.084674142694620480e+00,8.150287465433192491e-02
1.181411974977658597e+00,1.176485085726469149e-01,1.086624410856492640e+00,9.226338490281234261e-02
1.185582365207030087e+00,1.279950671328895784e-01,1.088574679018365021e+00,9.545957606572733067e-02
1.189603812928209603e+00,1.476419030506537222e-01,1.090362424833414501e+00,1.030238951512927742e-01
1.193774203157581093e+00,1.533383229321356456e-01,1.092312692995286882e+00,1.169805965626881800e-01
1.197199880845993381e+00,1.694975548408292343e-01,1.094100438810336362e+00,1.256103127025586241e-01
1.201072386058981145e+00,1.811229015377311125e-01,1.095725662278563162e+00,1.363708229510390280e-01
1.205242776288352635e+00,1.949570641070443311e-01,1.097675930440435543e+00,1.428697449822994847e-01
1.209413166517724125e+00,2.099537613460477625e-01,1.099463676255485245e+00,1.578918434479998911e-01
1.213583556747095393e+00,2.318094131362232746e-01,1.101413944417357405e+00,1.697177507507852956e-01
1.217753946976467105e+00,2.444810410358463360e-01,1.103364212579229564e+00,1.794128639449607265e-01
1.221328567173070923e+00,2.618028076142301375e-01,1.105151958394279044e+00,1.912387712477461310e-01
