# Xlam,PX,Ylam,PY
1.053023532916294247e+00,2.069311712048532703e-02,1.108239882983910185e+00,2.130794108609984985e-02
1.054810843014596378e+00,2.185565179017551207e-02,1.112140419307654726e+00,2.556952930331981774e-02
1.056598153112898508e+00,2.301818645986570058e-02,1.116040955631399267e+00,2.983111752053979257e-02
1.058534405719392391e+00,2.650579046893626264e-02,1.119941491955143809e+00,3.526464249749525215e-02
1.060321715817694299e+00,3.220221035041818253e-02,1.123679505932065448e+00,3.952623071471522004e-02
1.061811140899612704e+00,3.115592914769700975e-02,1.127417519908987531e+00,4.389435863736569632e-02
1.063598450997914835e+00,3.801488369886911467e-02,1.130505444498618450e+00,4.922134390889065791e-02
1.065385761096216966e+00,4.033995303824948475e-02,1.134568503169185671e+00,5.465486888584611402e-02
1.067322013702710848e+00,4.836144225911177819e-02,1.138469039492930213e+00,6.211264826598105609e-02
1.069109323801012756e+00,5.417411560756271033e-02,1.142532098163497434e+00,6.861157029724151979e-02
1.071045576407506639e+00,5.998678895601364247e-02,1.146432634487241975e+00,7.724128643711195008e-02
1.072535001489425044e+00,6.219560482842500376e-02,1.150333170810986516e+00,8.469906581724689909e-02
1.074173369079535201e+00,6.800827817687592203e-02,1.153421095400617657e+00,9.332878195711734326e-02
1.076109621686029305e+00,7.719230206742841438e-02,1.157484154071184657e+00,1.008931010426828007e-01
1.077896931784331214e+00,8.416751008556952462e-02,1.161547212741751878e+00,1.127190083454682051e-01
1.079833184390825096e+00,9.114271810371064875e-02,1.165610271412319099e+00,1.245449156482536235e-01
1.081620494489127227e+00,1.026518113336434973e-01,1.169673330082886320e+00,1.385016170596490293e-01
1.083258862079237383e+00,1.061394153427140663e-01,1.173573866406630861e+00,1.524583184710444350e-01
1.084897229669347540e+00,1.129983698938861608e-01,1.176661790996262003e+00,1.610880346109148653e-01
1.086833482275841423e+00,1.245074631238190094e-01,1.180887372013651682e+00,1.762166727820457801e-01
1.088769734882335527e+00,1.349702751510306886e-01,1.184950430684219125e+00,1.923041683020511317e-01
1.090705987488829409e+00,1.464793683809635372e-01,1.189013489354786124e+00,2.106289976360970206e-01
1.092493297587131318e+00,1.545008576018258306e-01,1.193076548025353345e+00,2.235203019931873980e-01
1.094131665177241475e+00,1.661262042987277088e-01,1.197139606695920788e+00,2.429105283815383154e-01
1.095770032767351854e+00,1.776352975286605573e-01,1.200227531285551708e+00,2.558018327386287205e-01
1.097706285373845736e+00,1.879818560889032208e-01,1.204453112302941609e+00,2.773228532355895837e-01
1.099642537980339618e+00,1.994909493188360694e-01,1.208678693320331510e+00,2.999092707868553642e-01
1.101578790586833501e+00,2.144876465578394731e-01,1.212904274337721411e+00,3.203648942295112545e-01
1.103515043193327383e+00,2.283218091271526917e-01,1.217129855355111312e+00,3.429513117807770350e-01
1.105153410783437540e+00,2.399471558240545699e-01,1.221192914025678533e+00,3.655377293320429266e-01
