# Xlam,PX,Ylam,PY
1.170804865855690657e+00,3.427101772346118069e-02,1.170471588068655144e+00,1.333111148141976066e-01
1.173471088151974540e+00,3.741514778983376366e-02,1.173471088151974540e+00,1.438963527043186641e-01
1.176470588235294157e+00,4.265536456712141350e-02,1.176137310448258422e+00,1.523855038835246201e-01
1.179803366105649065e+00,4.779077700886329855e-02,1.179470088318613552e+00,1.682109585509333205e-01
1.183136143976003973e+00,5.512708049706600139e-02,1.182636227295450704e+00,1.798442397965118733e-01
1.186302282952841125e+00,5.827121056343858435e-02,1.185969005165805612e+00,1.946216511084630230e-01
1.189635060823196033e+00,6.550270971609552240e-02,1.189301783036160742e+00,2.115999534668750182e-01
1.192967838693550942e+00,7.283901320429823911e-02,1.192467922012997894e+00,2.274254081342836631e-01
1.196133977670388093e+00,8.007051235695517022e-02,1.195800699883352802e+00,2.433556671372381075e-01
1.198633561073154441e+00,8.426268577878529009e-02,1.198300283286118928e+00,2.539409050273591650e-01
1.201966338943509349e+00,9.463831499781481804e-02,1.201633061156473836e+00,2.719672507412286278e-01
1.205299116813864480e+00,9.987853177510247482e-02,1.204965839026828744e+00,2.867446620531797774e-01
1.208631894684219166e+00,1.071100309277594059e-01,1.208298616897183875e+00,3.079151378334218925e-01
1.211964672554574296e+00,1.174856601467889339e-01,1.211631394767538561e+00,3.311817003245789981e-01
1.215297450424929204e+00,1.299573760767335218e-01,1.214964172637893691e+00,3.470071549919876430e-01
1.218630228295284113e+00,1.351975928540211647e-01,1.218296950508248599e+00,3.692256741276873089e-01
