Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
2.019085,1.262101,0.002572,0.006024
2.020966,1.262735,0.002751,0.006226
2.022658,1.263305,0.002892,0.006366
2.025981,1.264754,0.003173,0.006505
2.028383,1.265868,0.003492,0.006739
2.031195,1.266147,0.003812,0.006973
2.033119,1.266889,0.004183,0.007176
2.035149,1.268084,0.004554,0.007411
2.036182,1.270085,0.004926,0.007667
2.037680,1.270334,0.005286,0.007902
2.040419,1.270707,0.005520,0.008095
2.042828,1.272247,0.005843,0.008289
2.043635,1.273286,0.006254,0.008514
2.045983,1.273684,0.006629,0.008751
2.047688,1.274572,0.007044,0.009019
2.050501,1.275025,0.007422,0.009287
2.052711,1.276865,0.007941,0.009556
2.054976,1.277912,0.008537,0.009919
2.056866,1.278415,0.008995,0.010284
2.057916,1.279401,0.009557,0.010617
2.059211,1.279910,0.010068,0.011014
2.060257,1.280285,0.010761,0.011485
2.062158,1.281528,0.011417,0.011958
2.063692,1.282310,0.012164,0.012430
2.067863,1.282536,0.012964,0.013030
2.070822,1.283728,0.013894,0.013663
2.071965,1.284633,0.014969,0.014328
2.073100,1.285642,0.016189,0.015004
2.076631,1.286171,0.017267,0.015702
2.077525,1.287502,0.018295,0.016401
2.079713,1.288550,0.019469,0.017228
2.081647,1.289369,0.020646,0.018056
2.083298,1.290245,0.022060,0.019023
2.085435,1.290855,0.023567,0.019991
2.089718,1.291198,0.025170,0.021099
2.090634,1.292739,0.027011,0.022304
2.090708,1.293873,0.028818,0.023575
2.091854,1.294828,0.030850,0.024943
2.095553,1.295387,0.033032,0.026387
2.097267,1.297250,0.035309,0.027865
2.098808,1.297875,0.037736,0.029472
2.101016,1.299197,0.040353,0.031221
2.102988,1.300170,0.043068,0.033099
2.105411,1.301183,0.046170,0.035044
2.106366,1.302935,0.049477,0.037195
2.108712,1.303416,0.052869,0.039347
2.112999,1.304567,0.056505,0.041641
2.117388,1.305233,0.060240,0.044001
2.117587,1.305862,0.064220,0.046525
2.120501,1.306790,0.068449,0.049084
2.121264,1.307931,0.072926,0.051786
2.123671,1.309315,0.077639,0.054620
2.126262,1.310053,0.082695,0.057662
2.129012,1.310738,0.088002,0.060793
2.129564,1.310855,0.093653,0.064164
2.131994,1.312362,0.099798,0.067723
2.136226,1.313300,0.106144,0.071415
2.137430,1.313579,0.112838,0.075273
2.138249,1.314473,0.120017,0.079373
2.141170,1.315391,0.127694,0.083575
2.143537,1.316331,0.135815,0.088050
2.146404,1.317233,0.144440,0.092802
2.148378,1.318712,0.153627,0.097788
2.150391,1.318970,0.163304,0.103060
2.152301,1.319534,0.172849,0.108293
2.155725,1.320276,0.177402,0.110797
2.160034,1.321365,0.182154,0.113372
2.161921,1.322097,0.187033,0.115955
2.165394,1.323944,0.192128,0.118693
2.166316,1.324583,0.197445,0.121472
2.168812,1.326268,0.202717,0.124287
2.170993,1.326368,0.208300,0.127168
