Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.042616,1.006863,0.002879,0.003906
1.043361,1.007275,0.002881,0.003908
1.044065,1.007684,0.002943,0.003822
1.044914,1.008972,0.003049,0.003868
1.045892,1.009768,0.003257,0.003959
1.047001,1.010107,0.003261,0.004005
1.047708,1.011030,0.003264,0.003964
1.048896,1.011801,0.003326,0.004010
1.049134,1.012100,0.003433,0.004057
1.049953,1.012532,0.003584,0.004103
1.050394,1.013008,0.003646,0.004105
1.050806,1.013474,0.003649,0.004151
1.051089,1.013948,0.003711,0.004065
1.052286,1.015071,0.003819,0.004068
1.053269,1.015517,0.003883,0.004070
1.054231,1.016145,0.003887,0.004161
1.055089,1.016781,0.003890,0.004163
1.055829,1.018117,0.003938,0.004342
1.056596,1.019000,0.004002,0.004389
1.057132,1.019592,0.004009,0.004437
1.057918,1.020387,0.003968,0.004351
1.059667,1.020873,0.003971,0.004353
1.060298,1.021724,0.004020,0.004400
1.061377,1.022670,0.004070,0.004447
1.062310,1.023372,0.004077,0.004495
1.063189,1.024145,0.004020,0.004497
1.064511,1.024452,0.004083,0.004588
1.065668,1.025736,0.004132,0.004724
1.066711,1.026439,0.004183,0.004772
1.067335,1.027395,0.004128,0.004774
1.067564,1.027862,0.004087,0.004642
1.068700,1.028276,0.004150,0.004689
1.069439,1.029077,0.004322,0.004647
1.071179,1.030600,0.004373,0.004695
1.071506,1.031628,0.004379,0.004563
1.072330,1.032060,0.004429,0.004565
1.073839,1.032376,0.004599,0.004568
1.075142,1.033611,0.004772,0.004526
1.076933,1.034262,0.004946,0.004619
1.078278,1.035394,0.004953,0.004577
1.079059,1.035924,0.005170,0.004534
1.080116,1.036415,0.005388,0.004492
1.081078,1.038490,0.005669,0.004495
1.081735,1.038589,0.005798,0.004498
1.082901,1.039451,0.005910,0.004500
1.084445,1.040021,0.006237,0.004592
1.085805,1.040944,0.006565,0.004730
1.086715,1.041808,0.006742,0.004823
1.087359,1.042458,0.006918,0.004932
1.088364,1.043241,0.007157,0.005115
1.089452,1.044222,0.007502,0.005359
1.090648,1.045028,0.007786,0.005603
1.092267,1.045883,0.007965,0.005757
1.093787,1.046789,0.007974,0.005821
1.095183,1.047588,0.008214,0.006021
1.096407,1.047921,0.008454,0.006356
1.097836,1.048492,0.008633,0.006601
1.098794,1.049750,0.008705,0.006756
1.099904,1.050050,0.008823,0.007001
1.101340,1.050854,0.009064,0.007247
1.102938,1.051563,0.009136,0.007538
1.104254,1.053663,0.009255,0.007739
1.105810,1.054717,0.009375,0.007849
1.106605,1.056034,0.009494,0.007899
1.108377,1.056496,0.009505,0.008055
1.109779,1.056866,0.009562,0.008150
1.110522,1.057629,0.009730,0.008246
1.112151,1.057490,0.009851,0.008342
1.113164,1.058472,0.009924,0.008437
1.113982,1.058861,0.009982,0.008533
1.115476,1.059912,0.010103,0.008584
1.118035,1.060572,0.010335,0.008634
1.119554,1.061339,0.010568,0.008776
1.120874,1.062366,0.010801,0.008781
1.122083,1.064079,0.011098,0.008969
1.123629,1.064812,0.011507,0.009112
1.124383,1.066301,0.011917,0.009255
1.126372,1.066605,0.012216,0.009352
1.128216,1.067524,0.012579,0.009402
1.129855,1.067825,0.013037,0.009454
1.131199,1.068338,0.013448,0.009597
1.132334,1.068701,0.013702,0.009786
1.134236,1.069801,0.014003,0.009884
1.135844,1.070698,0.014415,0.010027
1.136588,1.071300,0.014828,0.010310
1.138036,1.071981,0.015131,0.010654
1.139449,1.072848,0.015322,0.010998
1.141346,1.073654,0.015562,0.011235
1.142098,1.074247,0.015803,0.011579
1.143101,1.075734,0.015980,0.011832
1.144880,1.076824,0.016111,0.011978
1.146947,1.077497,0.016373,0.012185
1.148270,1.078415,0.016796,0.012485
1.149501,1.078743,0.017269,0.012877
1.151447,1.079240,0.017581,0.013223
1.152191,1.080002,0.017892,0.013477
1.153020,1.080877,0.018430,0.013685
1.155014,1.081732,0.018970,0.014032
1.158227,1.082585,0.019689,0.014473
1.159889,1.083800,0.020410,0.014822
1.161077,1.084478,0.021181,0.015063
1.162064,1.084947,0.022067,0.015398
1.163144,1.085822,0.023135,0.015887
1.163535,1.086576,0.024335,0.016378
1.164740,1.087394,0.025472,0.017009
1.165924,1.088488,0.026726,0.017702
1.167798,1.089268,0.027918,0.018474
1.169810,1.089961,0.029296,0.019340
1.171623,1.090541,0.030857,0.020160
1.172507,1.091196,0.032650,0.021183
1.173422,1.092070,0.034860,0.022302
1.175035,1.092370,0.037125,0.023421
1.176463,1.093473,0.039575,0.024540
1.177912,1.095241,0.040512,0.025029
1.179690,1.095472,0.041535,0.025539
1.180968,1.096114,0.042725,0.026191
1.181641,1.096936,0.043972,0.026833
1.183070,1.097304,0.045121,0.027463
1.184812,1.098017,0.046303,0.028128
1.186338,1.098799,0.047898,0.028695
