Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.255102,1.305532,0.009330,0.005937
1.256899,1.309793,0.009338,0.006047
1.258612,1.312075,0.009346,0.006105
1.258612,1.312075,0.009354,0.006216
1.259531,1.317465,0.009362,0.006327
1.259464,1.319056,0.009370,0.006331
1.259464,1.319056,0.009378,0.006388
1.260716,1.324042,0.009444,0.006447
1.260705,1.325754,0.009570,0.006453
1.260705,1.325754,0.009680,0.006458
1.262262,1.330278,0.009688,0.006515
1.262677,1.332649,0.009755,0.006573
1.262677,1.332649,0.009763,0.006632
1.264170,1.335930,0.009830,0.006585
1.265440,1.338461,0.009838,0.006484
1.265440,1.338461,0.009846,0.006542
1.266539,1.342905,0.009913,0.006601
1.267030,1.344768,0.010143,0.006713
1.267030,1.344768,0.010270,0.006827
1.268305,1.349560,0.010278,0.006780
1.269153,1.352197,0.010346,0.006892
1.269153,1.352197,0.010474,0.007166
1.270658,1.358005,0.010646,0.007333
1.271850,1.360255,0.010596,0.007447
1.273031,1.363368,0.010545,0.007614
1.273748,1.366119,0.010613,0.007888
1.274278,1.368408,0.010726,0.008182
1.274278,1.368408,0.010958,0.008476
1.275544,1.373225,0.011027,0.008717
1.275830,1.375091,0.011035,0.009118
1.276334,1.376380,0.011208,0.009394
1.277151,1.378584,0.011381,0.009689
1.277843,1.381813,0.011392,0.009931
1.278240,1.384815,0.011342,0.010120
1.278866,1.386489,0.011410,0.010470
1.279556,1.389479,0.011524,0.010820
1.279556,1.389479,0.011684,0.010955
1.281199,1.394647,0.011695,0.011037
1.280991,1.396866,0.011705,0.011172
1.282274,1.399595,0.011940,0.011416
1.283123,1.402009,0.012221,0.011552
1.284135,1.404549,0.012336,0.011615
1.284135,1.404549,0.012453,0.011625
1.284967,1.410240,0.012720,0.011689
1.285845,1.412097,0.013108,0.011753
1.285845,1.412097,0.013285,0.011944
1.288155,1.418029,0.013402,0.011954
1.288832,1.421594,0.013565,0.012019
1.288832,1.421594,0.013893,0.012029
1.289724,1.424894,0.014222,0.012094
1.290633,1.426909,0.014445,0.012269
1.290633,1.426909,0.014564,0.012445
1.292176,1.431490,0.014727,0.012565
1.293129,1.434049,0.015118,0.012629
1.293129,1.434049,0.015343,0.012694
1.295179,1.440123,0.015356,0.012871
1.296057,1.442537,0.015475,0.013103
1.296970,1.445713,0.015596,0.013225
1.297661,1.448505,0.015670,0.013235
1.298906,1.451242,0.015744,0.013356
1.299079,1.452360,0.015864,0.013644
1.300133,1.455238,0.015984,0.014043
1.300961,1.456955,0.016059,0.014332
1.301650,1.460466,0.016134,0.014732
1.302413,1.462672,0.016270,0.015021
1.303931,1.465595,0.016453,0.015201
1.303316,1.466972,0.016744,0.015325
1.305127,1.469397,0.017205,0.015671
1.306237,1.471422,0.017544,0.016072
1.307525,1.473101,0.017837,0.016494
1.308561,1.474284,0.018128,0.016805
1.309861,1.477691,0.018482,0.017116
1.309861,1.477691,0.018885,0.017483
1.311214,1.483389,0.019334,0.017962
1.311950,1.486271,0.019784,0.018330
1.311950,1.486271,0.020235,0.018701
1.313964,1.491443,0.020810,0.019017
1.314905,1.495251,0.021432,0.019557
1.314905,1.495251,0.022163,0.019985
1.318345,1.500519,0.022787,0.020357
1.318352,1.503363,0.023365,0.020729
1.318352,1.503363,0.023945,0.021270
1.321771,1.508132,0.024402,0.021757
1.322832,1.511164,0.024874,0.022300
1.322832,1.511164,0.025566,0.022770
1.324304,1.517169,0.026367,0.023428
1.326151,1.519977,0.026997,0.024259
1.327170,1.522337,0.027582,0.025146
1.328109,1.524109,0.028231,0.026034
1.329299,1.528380,0.029164,0.026980
1.330453,1.530419,0.030097,0.027645
1.330566,1.533296,0.030907,0.028615
1.332560,1.535661,0.031941,0.029360
1.333182,1.539444,0.033103,0.030161
1.335138,1.542020,0.034423,0.031133
1.336804,1.545002,0.034956,0.031723
1.337608,1.547051,0.035443,0.032272
1.339662,1.550362,0.035951,0.032840
1.341099,1.553010,0.036612,0.033432
1.341989,1.556688,0.037145,0.034140
1.343108,1.558564,0.037793,0.034688
1.345128,1.562033,0.038717,0.034944
