Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.281799,1.314930,0.007332,0.004781
1.284085,1.315931,0.007558,0.004941
1.285087,1.316621,0.007615,0.004992
1.286440,1.316597,0.007708,0.005080
1.288087,1.317696,0.007766,0.005119
1.289997,1.318148,0.007861,0.005158
1.291707,1.318689,0.007919,0.005077
1.292877,1.319289,0.007976,0.005165
1.294713,1.319932,0.008120,0.005168
1.296373,1.320450,0.008215,0.005291
1.297797,1.321897,0.008273,0.005379
1.300098,1.323515,0.008320,0.005382
1.301973,1.323840,0.008465,0.005336
1.303102,1.324557,0.008610,0.005388
1.304850,1.325868,0.008656,0.005391
1.305056,1.325899,0.008666,0.005442
1.306925,1.326378,0.008712,0.005397
1.308195,1.327895,0.008846,0.005351
1.310340,1.328279,0.008992,0.005354
1.312073,1.328888,0.009039,0.005357
1.313520,1.329919,0.009048,0.005324
1.315158,1.330615,0.009095,0.005375
1.317155,1.331250,0.009193,0.005342
1.318526,1.331599,0.009330,0.005345
1.321130,1.332439,0.009567,0.005299
1.321719,1.333181,0.009840,0.005253
1.323676,1.333652,0.010027,0.005379
1.325087,1.335504,0.010214,0.005505
1.327751,1.335941,0.010440,0.005545
1.329421,1.337345,0.010716,0.005634
1.331699,1.338390,0.011029,0.005588
1.332942,1.339088,0.011267,0.005714
1.334932,1.339607,0.011456,0.005840
1.335732,1.340856,0.011645,0.005918
1.337523,1.341833,0.011922,0.006118
1.338958,1.342207,0.012238,0.006232
1.342157,1.342307,0.012618,0.006384
1.343170,1.343254,0.012948,0.006499
1.345517,1.344110,0.013242,0.006663
1.347143,1.345558,0.013576,0.006826
1.349255,1.346335,0.013949,0.007028
1.351530,1.346967,0.014335,0.007106
1.353045,1.347760,0.014709,0.007222
1.354932,1.348940,0.015007,0.007374
1.357897,1.349838,0.015394,0.007527
1.359832,1.350941,0.015782,0.007803
1.362208,1.351677,0.016299,0.007956
1.363826,1.352245,0.016868,0.008110
1.366950,1.352589,0.017619,0.008225
1.368532,1.353122,0.018371,0.008267
1.371013,1.354957,0.019124,0.008421
1.372272,1.355806,0.019776,0.008575
1.374096,1.356500,0.020428,0.008817
1.377293,1.356952,0.021083,0.009170
1.379194,1.357318,0.021649,0.009487
1.382246,1.358538,0.022229,0.009767
1.384044,1.359325,0.023070,0.010046
1.386556,1.360707,0.023925,0.010364
1.388046,1.360979,0.024913,0.010682
1.391446,1.361431,0.026086,0.011038
1.394692,1.363235,0.027313,0.011395
1.397741,1.364202,0.028582,0.011826
1.399958,1.365492,0.029852,0.012346
1.402033,1.366043,0.031179,0.012903
1.405079,1.366943,0.032653,0.013461
1.407346,1.367246,0.034260,0.014020
1.410825,1.367764,0.036013,0.014654
1.413604,1.369441,0.037862,0.015315
1.416156,1.370293,0.039859,0.015902
1.418100,1.370660,0.042190,0.016488
1.419731,1.371333,0.044749,0.017201
1.421734,1.372812,0.047315,0.017990
1.424870,1.374185,0.050123,0.018742
1.428253,1.375436,0.053215,0.019571
1.430050,1.376748,0.056184,0.020489
1.433504,1.377241,0.059382,0.021483
1.436884,1.377807,0.062880,0.022555
1.439860,1.378573,0.066720,0.023578
1.441710,1.379054,0.070780,0.024727
1.444469,1.380026,0.074807,0.025916
1.446948,1.381037,0.076680,0.026473
1.450319,1.382333,0.078670,0.026986
1.454313,1.382802,0.080871,0.027488
1.456841,1.384634,0.083143,0.028029
1.459568,1.385081,0.085365,0.028734
1.462501,1.385524,0.087611,0.029384
1.464261,1.388112,0.089986,0.030053
