Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.340453,1.438144,0.012632,0.009966
1.342566,1.439168,0.012874,0.010056
1.344858,1.440852,0.013435,0.010241
1.346642,1.444011,0.013769,0.010506
1.348238,1.446339,0.014141,0.010812
1.349935,1.448762,0.014565,0.011037
1.353255,1.449882,0.015029,0.011303
1.354577,1.450989,0.015405,0.011609
1.356893,1.454054,0.015831,0.011836
1.358875,1.455027,0.016386,0.012023
1.362498,1.457287,0.017133,0.012251
1.364473,1.458549,0.017884,0.012559
1.365754,1.460243,0.018584,0.012948
1.367511,1.462831,0.019285,0.013380
1.370858,1.465221,0.020078,0.013718
1.374137,1.466859,0.020871,0.014152
1.374203,1.467865,0.021666,0.014721
1.376262,1.469635,0.022376,0.015116
1.378802,1.472046,0.023306,0.015553
1.381332,1.474116,0.024432,0.016032
1.384638,1.476290,0.025652,0.016756
1.386335,1.478389,0.026783,0.017495
1.389630,1.479915,0.028099,0.018100
1.391670,1.480762,0.029562,0.018883
1.394522,1.483426,0.031118,0.019626
1.395881,1.485472,0.032718,0.020328
1.400159,1.488046,0.034371,0.021113
1.402871,1.489729,0.036171,0.021982
1.405428,1.491854,0.038157,0.022910
1.408217,1.494855,0.040331,0.023921
1.410890,1.496335,0.042745,0.025004
1.413678,1.499584,0.045427,0.026089
1.415204,1.500430,0.048260,0.027396
1.419006,1.502776,0.051204,0.028747
1.419432,1.503718,0.054340,0.030282
1.422661,1.505460,0.057668,0.031862
1.424709,1.507430,0.061371,0.033432
1.428802,1.508871,0.065321,0.035238
1.431388,1.512409,0.069505,0.037216
1.433519,1.513844,0.073802,0.039446
1.436255,1.516366,0.078535,0.041905
1.439463,1.518527,0.083746,0.044577
1.441577,1.519630,0.089432,0.047395
1.443908,1.522337,0.095261,0.050118
1.448495,1.525787,0.097891,0.051408
1.452278,1.527575,0.100646,0.052703
1.454104,1.529639,0.103458,0.054159
1.457120,1.531861,0.106323,0.055574
1.459475,1.532716,0.109397,0.057143
1.462779,1.535746,0.112593,0.058616
1.465574,1.538828,0.115878,0.060061
