Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.067344,1.047539,0.005504,0.003108
1.067942,1.048522,0.005733,0.003240
1.069335,1.049858,0.005961,0.003308
1.070157,1.051379,0.006080,0.003312
1.070667,1.052220,0.006198,0.003315
1.071941,1.053921,0.006317,0.003351
1.073393,1.056201,0.006466,0.003355
1.074496,1.056937,0.006585,0.003424
1.075450,1.057958,0.006663,0.003460
1.076532,1.059363,0.006711,0.003497
1.076942,1.059586,0.006760,0.003501
1.078371,1.060462,0.006838,0.003504
1.080066,1.061934,0.006846,0.003508
1.080730,1.063300,0.006926,0.003545
1.081326,1.065972,0.007078,0.003615
1.082012,1.067433,0.007127,0.003619
1.083078,1.068761,0.007134,0.003623
1.085163,1.069827,0.007174,0.003660
1.086349,1.070862,0.007327,0.003808
1.087341,1.073163,0.007408,0.003879
1.088214,1.074386,0.007416,0.003883
1.089065,1.075579,0.007455,0.003887
1.090920,1.077129,0.007536,0.003924
1.091540,1.079227,0.007690,0.004073
1.092293,1.080998,0.007771,0.004111
1.093916,1.082952,0.007811,0.004115
1.095097,1.084164,0.008039,0.004152
1.096193,1.085554,0.008299,0.004268
1.096526,1.086699,0.008487,0.004384
1.097385,1.087728,0.008612,0.004468
1.098616,1.088726,0.008874,0.004618
1.099453,1.089498,0.009135,0.004802
1.100533,1.092724,0.009365,0.005020
1.101785,1.095046,0.009524,0.005128
1.103481,1.096814,0.009756,0.005314
1.104475,1.098079,0.010061,0.005600
1.105441,1.099594,0.010378,0.005785
1.106851,1.100623,0.010611,0.005972
1.107569,1.103153,0.010813,0.006114
1.108463,1.105273,0.011195,0.006335
1.110159,1.108057,0.011737,0.006622
1.111639,1.109639,0.012047,0.006945
1.112744,1.110686,0.012327,0.007270
1.114160,1.112897,0.012649,0.007561
1.114956,1.114617,0.013111,0.007807
1.115746,1.116525,0.013735,0.008133
1.115935,1.117188,0.014284,0.008461
1.117795,1.119958,0.014909,0.008721
1.119089,1.121703,0.015536,0.009015
1.120984,1.123517,0.016163,0.009310
1.122018,1.125298,0.016823,0.009606
1.124089,1.127514,0.017485,0.010004
1.125513,1.128549,0.018299,0.010370
1.126632,1.130352,0.019190,0.010886
1.128208,1.132328,0.020009,0.011438
1.129386,1.135186,0.020874,0.012025
1.130665,1.137069,0.021890,0.012543
1.132231,1.139194,0.023026,0.013052
1.133826,1.141385,0.024197,0.013701
1.135253,1.142459,0.025381,0.014442
1.136580,1.144246,0.026560,0.015139
1.138032,1.146117,0.027968,0.015802
1.140066,1.148353,0.029423,0.016536
1.140658,1.151342,0.030957,0.017342
1.141359,1.152790,0.032678,0.018265
1.143578,1.154286,0.034688,0.019295
1.145423,1.155734,0.036810,0.020513
1.147222,1.157363,0.039102,0.021768
1.148876,1.159330,0.041662,0.022981
1.150618,1.160337,0.044315,0.024384
1.151995,1.163289,0.047116,0.025824
1.153698,1.164890,0.050167,0.027490
1.155501,1.167354,0.053566,0.029195
1.157331,1.169838,0.057126,0.030951
1.158478,1.172541,0.060690,0.032767
1.162006,1.174582,0.064536,0.034726
1.163751,1.176076,0.068666,0.036877
1.165097,1.177441,0.073114,0.039328
1.167060,1.179335,0.078037,0.041902
1.167873,1.181528,0.083337,0.044540
1.170534,1.183485,0.088870,0.047409
1.172043,1.186698,0.094938,0.050463
1.172170,1.188534,0.101329,0.053783
1.173840,1.189142,0.108048,0.057228
1.176158,1.192710,0.115338,0.060933
1.178481,1.194121,0.122877,0.064905
1.179936,1.195623,0.130711,0.068992
1.182116,1.198118,0.139001,0.073506
1.183940,1.199237,0.147867,0.078352
1.185706,1.202685,0.157615,0.083627
1.187285,1.204017,0.168028,0.089368
1.189544,1.205684,0.179058,0.095408
1.191329,1.207510,0.190029,0.101275
1.192975,1.210252,0.195184,0.104053
1.194575,1.212159,0.200481,0.107048
1.196156,1.215315,0.205965,0.110075
1.198551,1.217381,0.211502,0.113142
1.200627,1.218949,0.217242,0.116315
1.202393,1.220166,0.223063,0.119745
1.203842,1.222246,0.229031,0.123125
