Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.406761,1.288394,0.135815,0.088050
1.408642,1.289277,0.144440,0.092802
1.409938,1.290725,0.153627,0.097788
1.411259,1.290977,0.163304,0.103060
1.412512,1.291529,0.172849,0.108293
1.414760,1.292255,0.177402,0.110797
1.417588,1.293321,0.182154,0.113372
1.418826,1.294038,0.187033,0.115955
1.421105,1.295845,0.192128,0.118693
1.421710,1.296471,0.197445,0.121472
1.423348,1.298120,0.202717,0.124287
1.424780,1.298217,0.208300,0.127168
