Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.105118,1.083871,0.011201,0.005020
1.106472,1.084250,0.011213,0.005166
1.107303,1.085190,0.011225,0.005264
1.109549,1.086852,0.011284,0.005314
1.110358,1.087451,0.011403,0.005413
1.111530,1.088308,0.011370,0.005416
1.113128,1.089404,0.011382,0.005564
1.113970,1.090037,0.011394,0.005758
1.115229,1.090672,0.011514,0.005905
1.116011,1.092618,0.011743,0.006053
1.119488,1.094155,0.011818,0.006249
1.120735,1.094777,0.011784,0.006300
1.122395,1.096073,0.011797,0.006352
1.123580,1.096625,0.011981,0.006452
1.125511,1.097324,0.012165,0.006505
1.126964,1.098438,0.012241,0.006701
1.128920,1.099877,0.012254,0.006850
1.130736,1.100236,0.012313,0.007143
1.132932,1.101119,0.012388,0.007388
1.134689,1.102036,0.012574,0.007489
1.136542,1.103317,0.012696,0.007686
1.137681,1.104690,0.012755,0.007787
1.139771,1.105418,0.012814,0.007888
1.140840,1.107093,0.013001,0.007989
1.143102,1.107972,0.012970,0.007993
1.144551,1.108158,0.013267,0.008047
1.146544,1.109439,0.013673,0.008196
1.148185,1.110664,0.013970,0.008346
1.150176,1.112003,0.014033,0.008561
1.151987,1.112497,0.014159,0.008728
1.152927,1.113449,0.014458,0.008685
1.156086,1.113796,0.014867,0.008690
1.158409,1.115631,0.015277,0.008809
1.160487,1.116449,0.015515,0.008976
1.161787,1.116962,0.015580,0.009095
1.162841,1.118610,0.015880,0.009100
1.165813,1.119120,0.016292,0.009105
1.166737,1.120803,0.016767,0.009272
1.168525,1.121687,0.016896,0.009391
1.171332,1.122115,0.017183,0.009559
1.174498,1.123315,0.017250,0.009564
1.175800,1.123884,0.017317,0.009635
1.176830,1.124792,0.017448,0.009754
1.177683,1.126314,0.017753,0.009858
1.180136,1.127632,0.018125,0.009913
1.181352,1.128124,0.018546,0.010230
1.183519,1.128847,0.018903,0.010596
1.185893,1.130040,0.019165,0.010799
1.188606,1.131006,0.019474,0.011002
1.189783,1.131300,0.019961,0.011303
1.191449,1.132047,0.020499,0.011720
1.193568,1.132456,0.020990,0.012136
1.195639,1.133602,0.021417,0.012439
1.197442,1.135013,0.022069,0.012741
1.199496,1.135241,0.022787,0.012994
1.201624,1.136816,0.023685,0.013411
1.203175,1.137524,0.024471,0.013763
1.205233,1.139271,0.025306,0.014116
1.207317,1.140158,0.026191,0.014536
1.208502,1.141043,0.026967,0.015154
1.211464,1.142328,0.027565,0.015674
1.212809,1.143067,0.028475,0.016046
1.213743,1.143749,0.029548,0.016567
1.215733,1.144616,0.030802,0.017088
1.216890,1.145381,0.031880,0.017826
1.219134,1.145691,0.033257,0.018515
1.221263,1.146587,0.034701,0.019253
1.223014,1.147057,0.036493,0.020092
1.226208,1.147840,0.038407,0.021031
1.227587,1.148766,0.040505,0.022237
1.229687,1.150429,0.042494,0.023127
1.231167,1.151816,0.043384,0.023701
1.232295,1.152906,0.044353,0.024304
1.234949,1.153487,0.045337,0.024801
1.237391,1.153872,0.046407,0.025185
1.239525,1.156587,0.047786,0.025644
1.240973,1.156365,0.049058,0.026286
1.244092,1.157437,0.050428,0.026901
