Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.086662,1.152948,0.038754,0.030137
1.088052,1.153751,0.040816,0.031593
1.088232,1.154378,0.043056,0.033212
1.089325,1.155548,0.045136,0.034809
1.090294,1.157074,0.046111,0.035526
1.090340,1.158373,0.047181,0.036353
1.090895,1.158882,0.048223,0.037173
1.092476,1.160745,0.049341,0.037906
1.093054,1.161680,0.050558,0.038733
1.093869,1.163270,0.051750,0.039625
1.094429,1.163935,0.052864,0.040458
