Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.239818,1.287187,0.007392,0.004070
1.240360,1.287892,0.007559,0.004073
1.242609,1.289119,0.007855,0.004077
1.243439,1.289870,0.008185,0.004117
1.244794,1.290546,0.008355,0.004158
1.245436,1.292506,0.008408,0.004272
1.246401,1.294185,0.008624,0.004276
1.247432,1.294962,0.008921,0.004279
1.248361,1.297651,0.009184,0.004357
1.249235,1.298374,0.009354,0.004472
1.249768,1.299186,0.009408,0.004673
1.251661,1.300246,0.009625,0.004788
1.252750,1.302177,0.009877,0.005027
1.254988,1.303603,0.010094,0.005267
1.255502,1.305581,0.010266,0.005470
1.257610,1.306243,0.010484,0.005710
1.258188,1.307489,0.010656,0.005988
1.259108,1.308140,0.010700,0.006303
1.259526,1.308669,0.010709,0.006581
1.260973,1.310052,0.010883,0.006785
1.262171,1.310650,0.011256,0.006990
1.263243,1.313570,0.011548,0.007269
1.264375,1.315199,0.011841,0.007623
1.266199,1.316566,0.012051,0.007978
1.267932,1.317824,0.012272,0.008296
1.269012,1.318350,0.012647,0.008616
1.269724,1.320431,0.012989,0.009023
1.271269,1.322220,0.013295,0.009382
1.272791,1.323640,0.013684,0.009741
1.273726,1.324777,0.014073,0.010024
1.275668,1.326559,0.014583,0.010346
1.276813,1.327798,0.015223,0.010668
1.278423,1.328437,0.015827,0.010991
1.280534,1.330205,0.016433,0.011314
1.281792,1.330870,0.016956,0.011789
1.283383,1.332447,0.017315,0.012392
1.283589,1.333630,0.017591,0.012994
1.285690,1.334543,0.018070,0.013560
1.286767,1.335715,0.018632,0.014089
1.287785,1.336622,0.019278,0.014656
1.289415,1.337710,0.019722,0.015365
1.290830,1.338957,0.020240,0.016075
1.292170,1.340424,0.020974,0.016710
1.292967,1.341624,0.021661,0.017435
1.294668,1.343675,0.022398,0.018312
1.296828,1.344721,0.023054,0.019154
1.298670,1.346308,0.023674,0.019880
1.299937,1.347243,0.024451,0.020684
1.301542,1.348205,0.025324,0.021642
1.302694,1.349916,0.026199,0.022500
1.304677,1.350953,0.027280,0.023386
1.305669,1.352713,0.028445,0.024389
1.306978,1.355147,0.029578,0.025598
1.309221,1.355681,0.030845,0.026847
1.309295,1.356421,0.032235,0.028174
1.311210,1.358078,0.033844,0.029480
1.312364,1.358729,0.035456,0.030903
1.313177,1.359822,0.036986,0.032495
1.315486,1.360410,0.038652,0.034076
1.316892,1.362239,0.040442,0.035660
1.318190,1.362971,0.042369,0.037413
1.320317,1.365678,0.044470,0.039518
1.321679,1.367071,0.046660,0.041755
1.324947,1.368174,0.048939,0.043957
1.325654,1.369459,0.051341,0.046354
1.327177,1.372091,0.053587,0.048832
1.327998,1.374535,0.056129,0.051288
1.329260,1.374965,0.058859,0.053774
1.331849,1.377140,0.061630,0.056472
1.333435,1.378571,0.064578,0.059304
1.335484,1.380706,0.067751,0.062337
1.337706,1.383056,0.070978,0.065413
1.338968,1.384861,0.074332,0.068611
1.341440,1.386199,0.077900,0.072100
1.342127,1.387706,0.081709,0.075881
1.343685,1.390881,0.085647,0.079786
1.344676,1.392214,0.089628,0.083789
1.346197,1.393657,0.093888,0.087996
1.347862,1.394830,0.098364,0.092456
1.349922,1.396496,0.103155,0.097162
1.351489,1.397817,0.108388,0.102126
1.354074,1.399755,0.113727,0.107370
1.355445,1.402897,0.118976,0.112461
1.357786,1.403626,0.121557,0.114959
1.359373,1.404956,0.124134,0.117552
1.360639,1.406735,0.126687,0.120065
1.362651,1.408163,0.129462,0.122815
1.364511,1.409022,0.132397,0.125677
1.365467,1.411343,0.135398,0.128555
1.367593,1.412631,0.138306,0.131456
