Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.346846,1.316842,0.004860,0.003462
1.346955,1.317839,0.005024,0.003502
1.347209,1.320138,0.005103,0.003577
1.347305,1.321330,0.005149,0.003653
1.346828,1.322499,0.005227,0.003872
1.347289,1.323697,0.005349,0.003983
1.347436,1.324844,0.005438,0.004060
1.347232,1.325774,0.005560,0.004101
1.347447,1.326467,0.005650,0.004141
1.347592,1.328301,0.005740,0.004182
1.348043,1.329683,0.005938,0.004186
1.348224,1.331325,0.006061,0.004300
1.348895,1.332492,0.006097,0.004413
1.348912,1.333340,0.006219,0.004562
1.349659,1.335122,0.006266,0.004603
1.349666,1.336350,0.006270,0.004718
1.350239,1.337193,0.006350,0.004869
1.351003,1.338602,0.006473,0.004983
1.351137,1.341104,0.006553,0.005134
1.351304,1.342673,0.006709,0.005140
1.351905,1.343779,0.006789,0.005256
1.352292,1.344933,0.006902,0.005420
1.352523,1.345633,0.006949,0.005585
1.353546,1.346892,0.006986,0.005787
1.353690,1.348206,0.007099,0.005952
1.353722,1.348975,0.007070,0.006191
1.354510,1.350025,0.007118,0.006357
1.354962,1.351740,0.007166,0.006598
1.355312,1.353912,0.007279,0.006838
1.355979,1.354364,0.007437,0.007115
1.356461,1.355342,0.007627,0.007320
1.356442,1.356288,0.007708,0.007489
1.356748,1.357245,0.007823,0.007695
1.357106,1.359118,0.008025,0.007864
1.357393,1.360577,0.008151,0.008144
1.357663,1.362848,0.008353,0.008425
1.359073,1.364985,0.008523,0.008695
1.360341,1.366194,0.008726,0.009052
1.360405,1.367766,0.008973,0.009410
1.360862,1.369244,0.009144,0.009806
1.361748,1.370007,0.009347,0.010203
1.362074,1.372766,0.009628,0.010600
1.363228,1.374050,0.009909,0.010962
1.363309,1.376257,0.010157,0.011474
1.363606,1.377236,0.010395,0.011912
1.364035,1.378706,0.010566,0.012388
1.364494,1.379328,0.010804,0.012978
1.365153,1.380676,0.011009,0.013619
1.365588,1.382609,0.011248,0.014261
1.365807,1.383788,0.011487,0.015019
1.367010,1.384829,0.011682,0.015627
1.367126,1.387820,0.011877,0.016312
1.367732,1.390449,0.012195,0.016911
1.369383,1.391376,0.012469,0.017510
1.369736,1.392725,0.012708,0.018185
1.370386,1.394410,0.012870,0.018825
1.371295,1.396168,0.013067,0.019554
1.371793,1.397647,0.013308,0.020323
1.371894,1.399686,0.013549,0.021056
1.372859,1.401995,0.013802,0.021943
1.373184,1.403935,0.014088,0.022884
1.373466,1.406739,0.014420,0.023827
1.374736,1.407699,0.014863,0.024797
1.375303,1.408426,0.015196,0.025846
1.376479,1.410175,0.015450,0.026835
1.376761,1.411604,0.015861,0.028094
1.377194,1.414775,0.016273,0.029278
1.378848,1.416688,0.016607,0.030581
1.379629,1.418704,0.016987,0.032054
1.380219,1.419987,0.017433,0.033531
1.380800,1.421568,0.018037,0.035048
1.381191,1.424281,0.018530,0.036514
1.382024,1.426931,0.019056,0.038035
1.382721,1.429269,0.019549,0.039637
1.383871,1.430411,0.020032,0.041256
1.384884,1.432383,0.020436,0.042904
1.384720,1.435402,0.020841,0.044674
1.385658,1.438260,0.021303,0.046499
1.386096,1.439187,0.021878,0.048406
1.387082,1.441680,0.022533,0.050356
1.387151,1.443523,0.023030,0.052351
1.389092,1.445295,0.023607,0.054427
1.390504,1.446974,0.024298,0.056718
1.390893,1.447925,0.025035,0.058975
1.391594,1.450144,0.025739,0.061355
1.393209,1.453710,0.026523,0.063948
1.393834,1.454321,0.027387,0.066668
1.394320,1.457247,0.028218,0.069432
1.394758,1.458971,0.029084,0.072241
1.395226,1.461297,0.029996,0.074959
1.396090,1.463135,0.031067,0.077694
1.397112,1.465362,0.032184,0.080396
1.397943,1.467491,0.033167,0.083264
1.398788,1.469570,0.034116,0.086137
1.400386,1.472025,0.035226,0.089215
1.401088,1.474927,0.036336,0.092274
1.401531,1.476797,0.037448,0.095297
1.402838,1.477885,0.038482,0.098331
1.403617,1.478534,0.039551,0.101531
1.404485,1.480576,0.040712,0.104697
1.405220,1.482502,0.041829,0.107953
1.407103,1.485107,0.042994,0.111308
1.407409,1.486545,0.044320,0.114736
1.408410,1.488825,0.045681,0.118267
1.408798,1.489938,0.047135,0.122143
1.409205,1.492145,0.048626,0.126229
1.409583,1.492764,0.050038,0.130418
1.410215,1.495347,0.051544,0.134475
1.410664,1.497422,0.052283,0.136508
1.410975,1.498997,0.052950,0.138460
1.412587,1.501315,0.053725,0.140460
1.414142,1.503687,0.054531,0.142704
1.413515,1.504700,0.055375,0.144881
1.414929,1.506248,0.056270,0.147036
1.416668,1.509323,0.057213,0.149337
