Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.196073,1.563584,0.018993,0.028423
1.197107,1.565059,0.019584,0.029565
1.198279,1.566344,0.020295,0.030766
1.199146,1.568531,0.021051,0.032263
1.200553,1.572312,0.021808,0.033986
1.201704,1.575576,0.022797,0.035796
1.202290,1.578348,0.023787,0.037524
1.203617,1.580313,0.024246,0.038339
1.203992,1.583409,0.024649,0.039180
1.205238,1.584817,0.025023,0.040090
1.206507,1.588392,0.025508,0.041049
1.207488,1.591287,0.025974,0.042008
1.207726,1.593221,0.026542,0.043246
1.208965,1.596798,0.027026,0.044398
