Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.255736,1.477197,0.011290,0.011523
1.256612,1.478318,0.011503,0.011769
1.258342,1.480471,0.011592,0.011858
1.259927,1.482783,0.011693,0.012064
1.262250,1.485464,0.011906,0.012349
1.263395,1.484934,0.012199,0.012595
1.264546,1.487022,0.012368,0.012841
1.265869,1.488438,0.012537,0.013010
1.268433,1.490737,0.012627,0.013217
1.269792,1.490643,0.012672,0.013464
1.272263,1.492906,0.012729,0.013647
1.271310,1.494370,0.012900,0.014028
1.273371,1.494477,0.013151,0.014409
1.274901,1.497709,0.013483,0.014792
1.275721,1.498884,0.013816,0.015096
1.279094,1.500303,0.014103,0.015440
1.280453,1.502983,0.014528,0.015824
1.282607,1.503891,0.014954,0.016249
1.283436,1.504787,0.015496,0.016848
1.285048,1.506193,0.016073,0.017527
1.286561,1.506848,0.016617,0.018207
1.287224,1.508011,0.016861,0.018475
1.289479,1.510890,0.017142,0.018783
1.290921,1.513220,0.017468,0.019191
1.292523,1.515228,0.017852,0.019618
1.295320,1.516701,0.018244,0.020050
1.297111,1.519631,0.018587,0.020377
1.298646,1.520315,0.018950,0.020710
