Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.222260,1.265488,0.002673,0.001985
1.222795,1.266467,0.002798,0.002023
1.223556,1.267056,0.002880,0.002135
1.224759,1.267063,0.002805,0.002062
1.225361,1.267229,0.002840,0.002063
1.225754,1.267435,0.002921,0.002102
1.227094,1.267517,0.003003,0.002140
1.228075,1.268172,0.003006,0.002289
1.228816,1.267863,0.002931,0.002253
1.229808,1.268193,0.002967,0.002291
1.231515,1.269507,0.003004,0.002366
1.232231,1.270100,0.003087,0.002441
1.234169,1.270438,0.003056,0.002517
1.235339,1.270728,0.002980,0.002629
1.235683,1.271083,0.003017,0.002705
1.236045,1.270881,0.003054,0.002781
1.236548,1.271210,0.003059,0.002820
1.237512,1.271518,0.002984,0.002859
1.238942,1.271294,0.003020,0.003058
1.239417,1.273194,0.003149,0.003134
1.240042,1.273848,0.003266,0.003173
1.240414,1.274200,0.003351,0.003249
1.242427,1.274665,0.003389,0.003251
1.243526,1.275409,0.003505,0.003402
1.245058,1.274972,0.003554,0.003478
1.245873,1.276021,0.003684,0.003554
1.246989,1.277609,0.003769,0.003593
1.247521,1.277930,0.003888,0.003632
1.248062,1.278947,0.004178,0.003597
1.249105,1.279319,0.004389,0.003599
1.250602,1.279767,0.004566,0.003638
1.252376,1.280415,0.004698,0.003640
1.253120,1.281571,0.004864,0.003642
1.253124,1.282954,0.005029,0.003595
1.253689,1.283749,0.005196,0.003522
1.254251,1.285060,0.005295,0.003523
1.255822,1.285361,0.005301,0.003526
1.256355,1.286470,0.005479,0.003528
1.257666,1.288016,0.005693,0.003580
1.259139,1.288531,0.005942,0.003582
1.260029,1.290257,0.006030,0.003672
1.260480,1.291650,0.006118,0.003636
1.262195,1.292802,0.006252,0.003689
1.262878,1.293351,0.006294,0.003691
1.263905,1.293918,0.006382,0.003693
1.265876,1.295090,0.006389,0.003695
1.266846,1.296234,0.006431,0.003734
1.267754,1.297578,0.006520,0.003737
1.268668,1.298903,0.006655,0.003739
1.269956,1.301099,0.006710,0.003867
1.270880,1.302604,0.006800,0.003957
1.271322,1.303378,0.006889,0.003921
1.272305,1.304332,0.006979,0.003885
1.273682,1.305365,0.007070,0.003926
1.275320,1.305984,0.007208,0.003928
1.275957,1.307131,0.007299,0.003969
1.276968,1.308511,0.007307,0.003970
1.277736,1.310082,0.007362,0.003973
1.279200,1.311994,0.007500,0.004102
1.280918,1.313303,0.007675,0.004193
1.282677,1.314294,0.007849,0.004322
1.284350,1.315380,0.007988,0.004375
1.285024,1.316829,0.008247,0.004467
1.285597,1.318259,0.008555,0.004634
1.286480,1.319096,0.008683,0.004713
1.289019,1.320388,0.008896,0.004831
1.290674,1.321357,0.009240,0.005037
1.292215,1.322557,0.009502,0.005205
1.293024,1.324089,0.009728,0.005284
1.293383,1.324911,0.009907,0.005414
1.294154,1.325475,0.010134,0.005494
1.296143,1.326976,0.010445,0.005739
1.297643,1.328322,0.010707,0.005819
1.300157,1.330174,0.010923,0.005937
1.301126,1.331573,0.011152,0.006055
1.302131,1.332668,0.011368,0.006097
1.303557,1.333628,0.011585,0.006253
1.305247,1.335204,0.011682,0.006449
1.306668,1.335873,0.011731,0.006568
1.308797,1.337457,0.011962,0.006687
1.310009,1.338431,0.012328,0.006768
1.312070,1.340344,0.012561,0.006887
1.313434,1.341615,0.012831,0.007045
1.315462,1.342447,0.013065,0.007203
1.317851,1.343670,0.013385,0.007400
1.318818,1.344927,0.013741,0.007597
1.319778,1.345935,0.014099,0.007756
1.321131,1.346410,0.014506,0.007991
1.321470,1.346957,0.014792,0.008202
1.323095,1.347690,0.015066,0.008530
1.326679,1.349306,0.015648,0.008856
1.327803,1.349700,0.016230,0.009184
1.328784,1.350554,0.016775,0.009396
1.331126,1.353040,0.017322,0.009685
1.332538,1.354116,0.017944,0.010014
1.334501,1.353944,0.018397,0.010342
1.335803,1.354832,0.018812,0.010671
1.338008,1.356896,0.019314,0.011040
1.339894,1.358025,0.019942,0.011447
1.341514,1.359009,0.020484,0.011946
1.343902,1.360493,0.020990,0.012368
1.346394,1.361256,0.021547,0.012829
1.349164,1.362403,0.022230,0.013368
1.350420,1.363186,0.023088,0.013895
1.352083,1.364829,0.023860,0.014384
1.352953,1.366106,0.024688,0.014952
1.353681,1.366286,0.025605,0.015559
1.357262,1.367547,0.026611,0.016258
1.359151,1.369223,0.027705,0.016919
1.360796,1.370410,0.028802,0.017658
1.361840,1.371153,0.029938,0.018437
1.363264,1.371949,0.031390,0.019295
1.366298,1.373620,0.032896,0.020206
1.369305,1.375055,0.034494,0.021079
1.370433,1.375002,0.036132,0.021941
1.371670,1.377334,0.038000,0.023039
1.374558,1.378380,0.040139,0.024190
1.377332,1.379000,0.042282,0.025421
1.379610,1.380099,0.044570,0.026693
1.381488,1.381885,0.047319,0.028098
1.383154,1.382398,0.050025,0.029661
1.385328,1.382432,0.052876,0.031240
1.389218,1.385172,0.056039,0.032925
1.390012,1.386988,0.059618,0.034862
1.390783,1.387634,0.063487,0.036920
1.393939,1.388243,0.067631,0.039191
1.395584,1.389110,0.071692,0.041383
1.397874,1.389929,0.073546,0.042389
1.400216,1.390758,0.075476,0.043502
1.401910,1.392393,0.077676,0.044702
1.404159,1.393964,0.079959,0.045849
1.407800,1.395803,0.082215,0.047087
1.409622,1.396997,0.084669,0.048334
1.410642,1.397432,0.087297,0.049743
