Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.006598,1.034626,0.003596,0.002416
1.006260,1.035738,0.003705,0.002454
1.005409,1.036400,0.003675,0.002492
1.005209,1.037528,0.003752,0.002600
1.005458,1.038103,0.003754,0.002638
1.005346,1.039542,0.003832,0.002642
1.005568,1.040140,0.003909,0.002609
1.005703,1.040820,0.004028,0.002647
1.005498,1.042384,0.004106,0.002756
1.005408,1.043039,0.004141,0.002866
1.005631,1.043637,0.004218,0.002940
1.005601,1.045133,0.004403,0.003085
1.005613,1.046439,0.004480,0.003160
1.005584,1.047444,0.004483,0.003234
1.005686,1.047793,0.004647,0.003344
1.005728,1.048799,0.004617,0.003312
1.005820,1.049380,0.004663,0.003387
1.005640,1.050762,0.004860,0.003462
1.005721,1.051558,0.005024,0.003502
1.005911,1.053392,0.005103,0.003577
1.005982,1.054343,0.005149,0.003653
1.005626,1.055276,0.005227,0.003872
1.005970,1.056232,0.005349,0.003983
1.006080,1.057147,0.005438,0.004060
1.005928,1.057890,0.005560,0.004101
1.006088,1.058442,0.005650,0.004141
1.006196,1.059906,0.005740,0.004182
1.006533,1.061009,0.005938,0.004186
1.006668,1.062319,0.006061,0.004300
1.007169,1.063250,0.006097,0.004413
1.007182,1.063927,0.006219,0.004562
1.007740,1.065349,0.006266,0.004603
1.007745,1.066328,0.006270,0.004718
1.008173,1.067001,0.006350,0.004869
1.008743,1.068126,0.006473,0.004983
1.008843,1.070122,0.006553,0.005134
1.008968,1.071374,0.006709,0.005140
1.009417,1.072256,0.006789,0.005256
1.009706,1.073177,0.006902,0.005420
1.009878,1.073736,0.006949,0.005585
1.010642,1.074741,0.006986,0.005787
1.010750,1.075789,0.007099,0.005952
1.010773,1.076402,0.007070,0.006191
1.011362,1.077241,0.007118,0.006357
1.011700,1.078609,0.007166,0.006598
1.011961,1.080342,0.007279,0.006838
1.012459,1.080702,0.007437,0.007115
1.012818,1.081483,0.007627,0.007320
1.012805,1.082238,0.007708,0.007489
1.013033,1.083002,0.007823,0.007695
1.013300,1.084496,0.008025,0.007864
1.013515,1.085660,0.008151,0.008144
1.013716,1.087473,0.008353,0.008425
1.014769,1.089178,0.008523,0.008695
1.015716,1.090142,0.008726,0.009052
1.015764,1.091397,0.008973,0.009410
1.016104,1.092576,0.009144,0.009806
1.016766,1.093185,0.009347,0.010203
1.017010,1.095386,0.009628,0.010600
1.017871,1.096411,0.009909,0.010962
1.017932,1.098172,0.010157,0.011474
1.018153,1.098953,0.010395,0.011912
1.018473,1.100126,0.010566,0.012388
1.018817,1.100622,0.010804,0.012978
1.019309,1.101698,0.011009,0.013619
1.019633,1.103240,0.011248,0.014261
1.019797,1.104181,0.011487,0.015019
1.020695,1.105012,0.011682,0.015627
1.020782,1.107399,0.011877,0.016312
1.021234,1.109497,0.012195,0.016911
1.022467,1.110236,0.012469,0.017510
1.022731,1.111313,0.012708,0.018185
1.023216,1.112657,0.012870,0.018825
1.023895,1.114060,0.013067,0.019554
1.024266,1.115240,0.013308,0.020323
1.024341,1.116867,0.013549,0.021056
1.025062,1.118709,0.013802,0.021943
1.025305,1.120257,0.014088,0.022884
1.025516,1.122495,0.014420,0.023827
1.026464,1.123261,0.014863,0.024797
1.026887,1.123841,0.015196,0.025846
1.027766,1.125236,0.015450,0.026835
1.027975,1.126377,0.015861,0.028094
1.028299,1.128907,0.016273,0.029278
1.029534,1.130434,0.016607,0.030581
1.030118,1.132042,0.016987,0.032054
1.030558,1.133066,0.017433,0.033531
1.030992,1.134327,0.018037,0.035048
1.031284,1.136492,0.018530,0.036514
1.031906,1.138607,0.019056,0.038035
1.032426,1.140472,0.019549,0.039637
1.033285,1.141384,0.020032,0.041256
1.034041,1.142957,0.020436,0.042904
1.033919,1.145367,0.020841,0.044674
1.034619,1.147647,0.021303,0.046499
1.034946,1.148386,0.021878,0.048406
1.035682,1.150376,0.022533,0.050356
1.035734,1.151847,0.023030,0.052351
1.037183,1.153260,0.023607,0.054427
1.038237,1.154600,0.024298,0.056718
1.038528,1.155359,0.025035,0.058975
1.039051,1.157129,0.025739,0.061355
1.040257,1.159975,0.026523,0.063948
1.040724,1.160462,0.027387,0.066668
1.041087,1.162797,0.028218,0.069432
1.041413,1.164173,0.029084,0.072241
1.041763,1.166029,0.029996,0.074959
1.042408,1.167496,0.031067,0.077694
1.043171,1.169273,0.032184,0.080396
1.043791,1.170971,0.033167,0.083264
1.044423,1.172631,0.034116,0.086137
1.045615,1.174589,0.035226,0.089215
1.046140,1.176905,0.036336,0.092274
1.046471,1.178397,0.037448,0.095297
1.047447,1.179265,0.038482,0.098331
1.048028,1.179783,0.039551,0.101531
1.048676,1.181412,0.040712,0.104697
1.049225,1.182949,0.041829,0.107953
1.050631,1.185028,0.042994,0.111308
1.050859,1.186176,0.044320,0.114736
1.051607,1.187994,0.045681,0.118267
1.051897,1.188883,0.047135,0.122143
1.052201,1.190644,0.048626,0.126229
1.052483,1.191138,0.050038,0.130418
1.052955,1.193199,0.051544,0.134475
1.053290,1.194855,0.052283,0.136508
1.053522,1.196111,0.052950,0.138460
1.054726,1.197961,0.053725,0.140460
1.055887,1.199854,0.054531,0.142704
1.055419,1.200662,0.055375,0.144881
1.056474,1.201897,0.056270,0.147036
1.057773,1.204351,0.057213,0.149337
