Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.145697,1.055916,0.027479,0.017581
1.146003,1.056106,0.028839,0.018376
1.148561,1.056507,0.030291,0.019251
1.149822,1.056817,0.031839,0.020207
1.150737,1.057672,0.033584,0.021125
1.151966,1.057954,0.035439,0.022137
1.154574,1.058402,0.037283,0.023231
1.155136,1.059355,0.039183,0.024365
1.156188,1.059818,0.041504,0.025795
1.157645,1.060453,0.043922,0.027267
1.159472,1.061331,0.046656,0.028781
1.162160,1.061956,0.049226,0.030215
1.162684,1.062649,0.051890,0.031732
1.164143,1.063921,0.054692,0.033330
1.165920,1.064603,0.057552,0.034930
1.168577,1.064875,0.060641,0.036693
1.169082,1.066219,0.063987,0.038712
1.170805,1.067394,0.067576,0.040814
1.172455,1.068125,0.071451,0.043054
1.172623,1.068137,0.075334,0.045592
1.174021,1.069023,0.079452,0.048038
1.176133,1.069772,0.084053,0.050568
1.177037,1.070079,0.088994,0.053356
1.178954,1.071038,0.094133,0.056229
1.181170,1.072071,0.099721,0.059281
1.183224,1.072896,0.105653,0.062417
1.185015,1.074160,0.112103,0.065881
1.186190,1.074264,0.119047,0.069564
1.187638,1.075163,0.126257,0.073387
1.188486,1.075517,0.133411,0.077117
1.190401,1.076442,0.136934,0.078978
1.191482,1.076619,0.140490,0.080874
1.193794,1.077527,0.144216,0.082882
1.196289,1.078070,0.147978,0.084847
1.198182,1.078837,0.152044,0.086757
1.199126,1.079952,0.156226,0.088818
1.200820,1.081031,0.160464,0.091159
