Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.373750,1.217868,0.018211,0.011097
1.374298,1.219465,0.018933,0.011530
1.377357,1.220494,0.019880,0.011975
1.379186,1.221004,0.020783,0.012452
1.378848,1.222237,0.021559,0.012930
1.380161,1.223100,0.022299,0.013194
1.382439,1.224512,0.023159,0.013597
1.383448,1.225056,0.024021,0.013969
1.384567,1.225409,0.024931,0.014405
1.385407,1.225659,0.025845,0.014842
1.387602,1.226439,0.026631,0.015279
1.387505,1.227787,0.027537,0.015781
1.389644,1.229086,0.028540,0.016295
1.390768,1.229416,0.029594,0.016874
1.392090,1.230366,0.030782,0.017422
1.393150,1.230861,0.032174,0.018067
1.395126,1.232064,0.033699,0.018713
1.396841,1.232362,0.035181,0.019392
1.398172,1.233736,0.036751,0.020137
1.399333,1.234906,0.038538,0.020947
1.400962,1.236142,0.040631,0.022006
1.401963,1.236993,0.042824,0.022991
1.402720,1.237628,0.045226,0.024074
1.404608,1.237657,0.047716,0.025158
1.406383,1.238935,0.050425,0.026351
1.407431,1.239254,0.053272,0.027643
1.409592,1.240955,0.056305,0.029012
1.411394,1.242282,0.059515,0.030404
1.412636,1.242687,0.063022,0.031830
1.414267,1.243769,0.066488,0.033367
1.417632,1.244549,0.070240,0.034970
1.418318,1.246199,0.074255,0.036651
1.418952,1.245409,0.078570,0.038355
1.419852,1.247034,0.083162,0.040236
1.422039,1.247421,0.087885,0.042086
1.423108,1.247987,0.092802,0.044036
1.424955,1.248836,0.097987,0.046119
1.426895,1.249363,0.103317,0.048248
1.429103,1.250215,0.109101,0.050554
1.429038,1.251265,0.115243,0.052918
1.430150,1.251198,0.121653,0.055360
1.431378,1.253142,0.127987,0.057661
1.433663,1.253711,0.131055,0.058821
1.435741,1.253956,0.134096,0.060045
1.436531,1.256054,0.137423,0.061293
1.438380,1.256457,0.140795,0.062499
1.438277,1.256894,0.144246,0.063829
1.441663,1.257944,0.147738,0.065234
1.442565,1.258647,0.151258,0.066474
