Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.179432,1.140727,0.069344,0.067425
1.182444,1.142519,0.073130,0.071276
1.183536,1.143008,0.077234,0.075452
1.186573,1.143565,0.081592,0.079856
1.188223,1.144296,0.086266,0.084734
1.189699,1.145935,0.091192,0.089595
1.191918,1.147961,0.096353,0.094713
1.194192,1.148703,0.101699,0.100158
1.195035,1.149142,0.107277,0.105361
1.197191,1.150064,0.109810,0.107908
1.198600,1.152266,0.112548,0.110589
1.201980,1.153045,0.115348,0.113314
1.204048,1.153338,0.118106,0.116126
1.206453,1.154270,0.121175,0.119273
1.208611,1.154876,0.124509,0.122702
1.210467,1.155449,0.127915,0.125826
