Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.201374,1.074956,0.085770,0.037190
1.203884,1.075909,0.090378,0.039298
1.205748,1.076657,0.095294,0.041547
1.208395,1.077269,0.100219,0.044031
1.210551,1.077616,0.105496,0.046377
1.214830,1.077945,0.111011,0.048703
1.219215,1.077652,0.116859,0.051333
1.220368,1.079035,0.122976,0.053966
1.222781,1.079882,0.129360,0.056743
1.224133,1.080773,0.136013,0.059661
1.227159,1.081176,0.143258,0.062746
1.230618,1.081062,0.150936,0.066021
1.231744,1.081827,0.158932,0.069324
1.234897,1.082066,0.167385,0.073004
1.238714,1.082594,0.176185,0.076735
1.239885,1.084610,0.185398,0.080774
1.242325,1.085286,0.195148,0.085100
1.246166,1.085692,0.205337,0.089522
1.247822,1.085901,0.216292,0.094067
1.250425,1.086364,0.228025,0.099063
1.254008,1.087173,0.240632,0.104510
1.256287,1.087643,0.253944,0.110105
1.259510,1.088480,0.267090,0.115773
1.263286,1.089358,0.273261,0.118438
1.264976,1.089887,0.279696,0.121348
1.267337,1.090294,0.286254,0.124271
1.269783,1.091485,0.292965,0.127243
1.272715,1.091100,0.300017,0.130452
1.277461,1.092385,0.307477,0.133511
1.279645,1.092519,0.315057,0.136798
