Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.093442,1.094269,0.013041,0.010408
1.095480,1.095128,0.013437,0.010977
1.097067,1.096236,0.013785,0.011546
1.098362,1.097375,0.014312,0.012286
1.099332,1.099012,0.014878,0.013222
1.100319,1.100096,0.015312,0.013964
1.101251,1.101018,0.015796,0.014708
1.103469,1.102327,0.016413,0.015544
1.104777,1.103335,0.017152,0.016237
1.105671,1.103983,0.017856,0.016971
1.106499,1.106135,0.018560,0.017798
1.107755,1.106300,0.019315,0.018783
1.108813,1.107103,0.020106,0.019771
1.110063,1.108304,0.020813,0.020932
1.111451,1.110086,0.021485,0.022056
1.113227,1.110598,0.022232,0.023260
1.114197,1.111289,0.023126,0.024519
1.115277,1.113169,0.024107,0.026111
1.116628,1.114337,0.025249,0.027613
1.118118,1.115630,0.026369,0.029159
1.118830,1.117536,0.027526,0.030704
1.120352,1.118299,0.028684,0.032250
1.122259,1.119293,0.029845,0.033840
1.123388,1.120199,0.031008,0.035643
1.124012,1.122106,0.032393,0.037660
1.126005,1.123223,0.033866,0.039709
1.126968,1.124556,0.035415,0.041761
1.127728,1.125606,0.037065,0.043950
1.129457,1.126421,0.038851,0.046183
1.130420,1.126933,0.040800,0.048460
1.132061,1.128032,0.042765,0.050780
1.133403,1.129187,0.044821,0.053264
1.134774,1.130720,0.047002,0.055674
1.135638,1.132556,0.049288,0.058248
1.136569,1.133512,0.051700,0.060920
1.137307,1.135210,0.054253,0.063933
1.139204,1.136008,0.057032,0.067111
1.140188,1.137464,0.059953,0.070455
1.141631,1.138910,0.062966,0.073762
1.143535,1.139857,0.064273,0.075330
1.145158,1.140363,0.065680,0.076905
1.146476,1.141915,0.067101,0.078588
1.147296,1.143887,0.068593,0.080282
1.148749,1.144983,0.070304,0.081867
1.149905,1.146824,0.072040,0.083597
1.150576,1.148299,0.073787,0.085527
