Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.009827,1.060648,0.005282,0.004649
1.009741,1.062747,0.005437,0.004654
1.010088,1.063873,0.005467,0.004720
1.010105,1.063906,0.005497,0.004726
1.010469,1.065765,0.005527,0.004761
1.010451,1.066957,0.005620,0.004806
1.010456,1.066987,0.005686,0.004903
1.011351,1.067735,0.005752,0.005031
1.011569,1.069861,0.005818,0.005099
1.011591,1.069919,0.005920,0.005197
1.011977,1.071841,0.005924,0.005296
1.012516,1.072797,0.005990,0.005364
1.012510,1.072826,0.006093,0.005494
1.012952,1.075158,0.006195,0.005625
1.013532,1.076277,0.006262,0.005817
1.013589,1.076353,0.006392,0.005948
1.013801,1.078279,0.006523,0.006141
1.014227,1.079145,0.006653,0.006334
1.013784,1.079175,0.006820,0.006600
1.014569,1.081750,0.006986,0.006824
1.015027,1.082396,0.007153,0.007048
1.014974,1.082475,0.007348,0.007285
1.015445,1.085250,0.007542,0.007554
1.015453,1.086504,0.007773,0.007822
1.015400,1.086523,0.008005,0.008061
1.015879,1.087800,0.008272,0.008362
1.016023,1.089260,0.008531,0.008633
1.016018,1.089246,0.008763,0.008935
1.016541,1.093099,0.009023,0.009207
1.017046,1.094306,0.009356,0.009585
1.016715,1.094365,0.009625,0.009921
1.017293,1.095667,0.009858,0.010301
1.017898,1.097381,0.010192,0.010649
1.017856,1.097366,0.010490,0.011052
1.019238,1.100404,0.010815,0.011528
1.019401,1.102509,0.011113,0.012036
1.019384,1.102490,0.011375,0.012472
1.020261,1.106379,0.011674,0.012909
1.020510,1.107307,0.011964,0.013379
1.020445,1.107394,0.012328,0.013849
1.021413,1.110152,0.012720,0.014332
1.021982,1.111884,0.013056,0.014879
1.021980,1.112334,0.013421,0.015491
1.022640,1.114232,0.013787,0.016072
1.023013,1.115479,0.014116,0.016613
1.023022,1.115031,0.014418,0.017261
1.023763,1.119944,0.014821,0.017911
1.023949,1.120924,0.015252,0.018594
1.023943,1.121012,0.015685,0.019247
1.024254,1.123948,0.016052,0.019901
1.025235,1.125575,0.016448,0.020622
1.025248,1.125643,0.016853,0.021420
1.026013,1.130376,0.017185,0.022187
1.026178,1.131674,0.017490,0.023019
1.026238,1.131674,0.017785,0.023885
1.027059,1.134995,0.018119,0.024742
1.027699,1.136444,0.018554,0.025633
1.027370,1.136484,0.018925,0.026505
1.028417,1.141006,0.019268,0.027509
1.028999,1.142413,0.019742,0.028548
1.029068,1.142436,0.020337,0.029600
1.029342,1.143874,0.020905,0.030709
1.029543,1.146654,0.021372,0.031951
1.029619,1.146541,0.021978,0.033272
1.030851,1.151170,0.022622,0.034629
1.031648,1.153206,0.023332,0.036065
1.031002,1.153176,0.024098,0.037526
1.032436,1.156227,0.025033,0.039089
1.033019,1.158473,0.026005,0.040701
1.033018,1.158487,0.026914,0.042382
1.034386,1.162238,0.027860,0.044099
1.034687,1.165226,0.028733,0.045860
1.034645,1.164840,0.029700,0.047614
1.035825,1.170152,0.030799,0.049416
1.036119,1.170928,0.031833,0.051354
1.036125,1.170894,0.032879,0.053363
1.037094,1.175434,0.033953,0.055509
1.037252,1.176982,0.035169,0.057772
1.037240,1.177019,0.036340,0.060040
1.037929,1.179710,0.037549,0.062379
1.038403,1.181018,0.038891,0.064857
1.038410,1.180878,0.040310,0.067486
1.038899,1.184519,0.041664,0.070232
1.039964,1.186779,0.043180,0.073073
1.039989,1.186878,0.044801,0.076031
1.040988,1.191935,0.046413,0.079208
1.041634,1.194561,0.048235,0.082630
1.042265,1.196050,0.050191,0.086339
1.042723,1.197979,0.052158,0.090022
1.043156,1.199191,0.054127,0.093706
1.043772,1.201541,0.056220,0.097634
1.044352,1.203160,0.058353,0.101728
1.045109,1.206708,0.060450,0.105934
1.045612,1.207392,0.062757,0.110419
1.045958,1.210379,0.065227,0.115161
1.046610,1.211873,0.067777,0.120095
1.046836,1.214373,0.070424,0.125312
1.047677,1.213661,0.073140,0.130790
1.048860,1.216802,0.076030,0.136564
1.049182,1.219084,0.079084,0.142770
1.050432,1.220551,0.082387,0.149205
1.051206,1.221993,0.085751,0.155974
1.051284,1.223934,0.089262,0.163111
1.052068,1.224738,0.093005,0.170821
1.052409,1.226638,0.097056,0.179102
1.052823,1.229431,0.101322,0.187824
1.053380,1.231242,0.105858,0.196770
1.053698,1.232885,0.110360,0.205434
1.054070,1.234198,0.112491,0.209711
1.054349,1.236235,0.114717,0.214189
1.054567,1.238390,0.116965,0.218815
1.055838,1.239957,0.119255,0.223505
1.056546,1.242532,0.121800,0.228363
1.056950,1.244017,0.124286,0.233404
1.057843,1.245865,0.126888,0.238478
