Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.388006,1.353666,0.020343,0.019202
1.388481,1.355999,0.020970,0.019874
1.389627,1.357841,0.021637,0.020579
1.391229,1.360381,0.022306,0.021391
1.392853,1.361877,0.023054,0.022173
1.393861,1.363839,0.023802,0.022988
1.395360,1.364801,0.024649,0.023858
1.395652,1.365456,0.025664,0.024835
1.395972,1.365837,0.026622,0.025879
1.397394,1.368722,0.027679,0.026892
1.398122,1.370477,0.028776,0.028013
1.399635,1.371822,0.029738,0.029199
1.400814,1.374220,0.030829,0.030483
1.402734,1.375438,0.032000,0.031631
1.403036,1.377025,0.033242,0.032953
1.404782,1.377996,0.034585,0.034405
1.406208,1.379319,0.036038,0.035968
1.407065,1.381178,0.037455,0.037468
1.408025,1.382872,0.038872,0.038959
1.409123,1.384879,0.040331,0.040527
1.409810,1.387305,0.041959,0.042195
1.411867,1.388430,0.043708,0.043908
1.413038,1.389874,0.045353,0.045516
1.415040,1.391072,0.047069,0.047300
1.415613,1.391753,0.048967,0.049217
1.416672,1.393980,0.050936,0.051266
1.417266,1.394605,0.053105,0.053460
1.418622,1.395575,0.055359,0.055722
1.419304,1.397392,0.057755,0.058095
1.421418,1.398630,0.060194,0.060495
1.422955,1.399349,0.062777,0.063041
1.424076,1.400819,0.065474,0.065721
1.425286,1.402334,0.068385,0.068677
1.426226,1.403626,0.071509,0.071748
1.427113,1.405091,0.074850,0.075021
1.428111,1.406502,0.078306,0.078407
1.430199,1.408382,0.081728,0.081719
1.431718,1.408781,0.083348,0.083462
1.433269,1.410215,0.085088,0.085157
1.433900,1.411935,0.086804,0.086885
1.435580,1.413857,0.088636,0.088641
1.436225,1.415638,0.090575,0.090434
1.436974,1.416607,0.092524,0.092291
1.437534,1.418517,0.094485,0.094278
