Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.263735,1.412424,0.093617,0.148174
1.265128,1.413541,0.097069,0.153847
1.267827,1.416247,0.100513,0.159711
1.268808,1.418229,0.104044,0.165710
1.268855,1.419492,0.107660,0.171884
1.269559,1.422107,0.111245,0.178373
1.269948,1.423789,0.114999,0.185042
1.271293,1.426453,0.119004,0.192024
1.272828,1.428709,0.123225,0.199147
1.273834,1.431581,0.127486,0.206506
1.274335,1.432602,0.131964,0.214221
1.274682,1.434384,0.136858,0.222511
1.276277,1.437397,0.141972,0.231288
1.277354,1.439549,0.147385,0.240342
1.278844,1.444003,0.152591,0.249153
1.280737,1.445997,0.155127,0.253446
1.281882,1.447605,0.157709,0.257943
1.282740,1.448657,0.160364,0.262470
1.283257,1.450384,0.163094,0.267220
1.283802,1.453616,0.165923,0.272200
1.285265,1.456243,0.169019,0.277116
1.285667,1.459258,0.172107,0.282195
