Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.275903,1.241934,0.004530,0.005163
1.276359,1.242675,0.004715,0.005167
1.277545,1.243270,0.004868,0.005243
1.280433,1.244310,0.004989,0.005319
1.281693,1.245450,0.005070,0.005360
1.282412,1.246918,0.005225,0.005472
1.284279,1.249691,0.005496,0.005654
1.284988,1.251821,0.005725,0.005802
1.287227,1.253665,0.005955,0.006033
1.289425,1.254472,0.006111,0.006193
1.290666,1.255396,0.006268,0.006425
1.291927,1.257689,0.006424,0.006607
1.293471,1.259564,0.006655,0.006791
1.294581,1.261500,0.006812,0.006988
1.296217,1.262896,0.006937,0.007150
1.298879,1.263752,0.006977,0.007417
1.301364,1.266001,0.007060,0.007720
1.303716,1.268752,0.007261,0.007953
1.306193,1.271066,0.007452,0.008151
1.306324,1.272093,0.007578,0.008314
1.307453,1.273327,0.007586,0.008477
1.309915,1.274650,0.007670,0.008605
1.312372,1.276070,0.007831,0.008805
1.314565,1.278056,0.008003,0.008851
1.316331,1.279802,0.008131,0.008933
1.317990,1.281709,0.008336,0.008943
1.319768,1.283061,0.008586,0.009108
1.321225,1.284993,0.008868,0.009274
1.325024,1.287412,0.009151,0.009465
1.327473,1.289254,0.009391,0.009656
1.330731,1.290877,0.009674,0.009848
1.332015,1.293733,0.009957,0.010113
1.333725,1.295622,0.010242,0.010305
1.335997,1.296947,0.010494,0.010533
1.339137,1.298711,0.010812,0.010799
1.341736,1.300716,0.011174,0.011113
1.343140,1.303312,0.011571,0.011392
1.343380,1.304255,0.011936,0.011635
1.345132,1.304888,0.012257,0.012024
1.347435,1.306563,0.012734,0.012488
1.350155,1.308516,0.013180,0.013061
1.353522,1.310053,0.013660,0.013599
1.355909,1.313329,0.014152,0.014139
1.357530,1.315101,0.014756,0.014656
1.360466,1.317187,0.015440,0.015322
1.362592,1.318881,0.016282,0.016026
1.364821,1.320696,0.017045,0.016657
1.367664,1.322245,0.017765,0.017398
1.369004,1.323834,0.018486,0.018104
1.371736,1.326201,0.019376,0.018811
1.373364,1.328768,0.020345,0.019507
1.376360,1.330914,0.021442,0.020402
1.379993,1.332237,0.022607,0.021410
1.381679,1.333849,0.023864,0.022396
1.382807,1.336973,0.025204,0.023460
1.385050,1.338772,0.026659,0.024525
1.387074,1.339228,0.028162,0.025754
1.388275,1.341564,0.029781,0.027060
1.391595,1.343669,0.031415,0.028519
1.393336,1.346016,0.033166,0.030019
1.395791,1.347489,0.035092,0.031522
1.398024,1.348415,0.037258,0.033152
1.399812,1.349258,0.039712,0.034936
1.401631,1.351297,0.042535,0.036924
1.405356,1.352816,0.045239,0.039103
1.407335,1.354781,0.047979,0.041245
1.409643,1.357538,0.050885,0.043468
1.410983,1.358615,0.053967,0.045858
1.412724,1.361226,0.057364,0.048317
1.416125,1.361946,0.060941,0.050945
1.420625,1.362787,0.064765,0.053780
1.422004,1.365204,0.068964,0.056773
1.424001,1.367334,0.073459,0.060128
1.425211,1.368817,0.078237,0.063438
1.425536,1.370388,0.083441,0.067011
1.428722,1.371732,0.088979,0.071021
1.432155,1.373661,0.094931,0.075306
1.434700,1.374618,0.101313,0.079879
1.437520,1.375706,0.108067,0.084896
1.438804,1.377998,0.115527,0.090127
1.439753,1.379474,0.123708,0.096046
1.442641,1.381633,0.132526,0.102375
1.446155,1.383648,0.141975,0.109061
1.447106,1.384959,0.151240,0.115687
1.451584,1.387071,0.155597,0.118816
1.453526,1.389146,0.160153,0.122098
1.455468,1.390861,0.164841,0.125523
1.457251,1.392297,0.169757,0.128922
1.460471,1.394074,0.175038,0.132706
1.462310,1.395578,0.180458,0.136576
1.467184,1.396450,0.185977,0.140515
