Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.051713,1.045957,-0.000633,0.003459
1.053383,1.047072,-0.000597,0.003557
1.054098,1.047807,-0.000515,0.003623
1.054224,1.048278,-0.000598,0.003658
1.054996,1.048866,-0.000503,0.003725
1.055554,1.049977,-0.000456,0.003760
1.055917,1.050579,-0.000457,0.003826
1.056372,1.051569,-0.000540,0.003829
1.056775,1.052594,-0.000455,0.003801
1.056830,1.053603,-0.000287,0.003868
1.059064,1.054519,-0.000239,0.004000
1.059771,1.055356,-0.000070,0.004100
1.060412,1.057233,0.000063,0.004103
1.060943,1.057637,0.000196,0.004138
1.061136,1.058503,0.000329,0.004206
1.061776,1.059346,0.000413,0.004306
1.062099,1.060406,0.000414,0.004374
1.062791,1.061279,0.000547,0.004377
1.064604,1.062605,0.000681,0.004413
1.065406,1.063530,0.000803,0.004481
1.065711,1.064122,0.000973,0.004614
1.065652,1.064581,0.001144,0.004715
1.065877,1.065067,0.001266,0.004924
1.066272,1.065623,0.001268,0.005166
1.066744,1.066451,0.001354,0.005408
1.067345,1.067093,0.001477,0.005587
1.069480,1.068435,0.001478,0.005765
1.070953,1.069715,0.001516,0.006040
1.071629,1.070953,0.001603,0.006284
1.072216,1.072251,0.001777,0.006495
1.072824,1.073161,0.001999,0.006707
1.073781,1.074020,0.002135,0.006919
1.074025,1.075124,0.002223,0.007195
1.074808,1.076064,0.002347,0.007505
1.075599,1.077967,0.002522,0.007816
1.076436,1.079359,0.002696,0.008061
1.077042,1.079959,0.002785,0.008406
1.077424,1.081106,0.003059,0.008719
1.077807,1.081998,0.003370,0.009000
1.078031,1.082358,0.003732,0.009248
1.078454,1.083211,0.004094,0.009497
1.079587,1.084133,0.004456,0.009779
1.080786,1.085370,0.004856,0.010061
1.081915,1.086626,0.005256,0.010443
1.082355,1.088121,0.005659,0.010858
1.083922,1.089794,0.006061,0.011307
1.084560,1.090401,0.006688,0.011833
1.084905,1.091534,0.007352,0.012394
1.085776,1.092972,0.007943,0.012889
1.086803,1.093941,0.008397,0.013352
1.087556,1.094753,0.008902,0.013981
1.088137,1.096409,0.009531,0.014611
1.088983,1.098010,0.010063,0.015165
1.089427,1.099002,0.010659,0.015686
1.090167,1.100122,0.011205,0.016241
1.090871,1.101717,0.011790,0.016908
1.091734,1.102469,0.012463,0.017509
1.091688,1.103229,0.013150,0.018144
1.092175,1.103621,0.013876,0.018814
1.093497,1.105932,0.014655,0.019552
1.094909,1.106881,0.015471,0.020191
1.096234,1.108590,0.016240,0.020932
1.097644,1.109982,0.016972,0.021775
1.097886,1.111201,0.017742,0.022686
1.098574,1.111941,0.018652,0.023711
1.099529,1.113401,0.019703,0.024705
1.100233,1.114715,0.020806,0.025813
1.100988,1.115909,0.021911,0.026921
1.101795,1.117409,0.023055,0.028165
1.102311,1.119047,0.024328,0.029556
1.103585,1.120138,0.025793,0.030904
1.104167,1.122260,0.027350,0.032457
1.105160,1.123282,0.028998,0.034192
1.106884,1.124899,0.030789,0.036010
1.107229,1.126061,0.032622,0.037932
1.108436,1.128124,0.034649,0.040105
1.109031,1.127784,0.036679,0.042338
1.110304,1.130289,0.039082,0.044586
1.110966,1.131023,0.041718,0.047052
1.111741,1.133449,0.044537,0.049614
1.112603,1.134740,0.047631,0.052475
1.113912,1.135414,0.050766,0.055363
1.114429,1.136937,0.054190,0.058539
1.114954,1.138313,0.057838,0.061971
1.115476,1.139547,0.061736,0.065580
1.116742,1.140013,0.065549,0.069236
1.117785,1.140939,0.067322,0.071001
1.118519,1.143048,0.069203,0.072787
1.119415,1.143765,0.071107,0.074599
1.120783,1.145147,0.073110,0.076458
1.121761,1.147056,0.075163,0.078361
1.123733,1.147782,0.077519,0.080342
1.124481,1.149929,0.079760,0.082535
