Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.046489,1.149346,0.127761,0.151498
1.046854,1.150354,0.132039,0.156949
1.046676,1.152267,0.136543,0.162662
1.047454,1.153861,0.141257,0.168752
1.047523,1.155518,0.146197,0.175118
1.047709,1.158326,0.151448,0.181868
1.048534,1.160285,0.157044,0.189105
1.048664,1.162031,0.163013,0.196847
1.048945,1.163392,0.169380,0.205314
1.049127,1.165892,0.175928,0.214311
1.049485,1.168045,0.182739,0.223806
1.050610,1.169881,0.189424,0.233164
1.050822,1.171019,0.192872,0.237716
1.051099,1.172520,0.196281,0.242405
1.051644,1.175260,0.199765,0.247206
1.052302,1.176290,0.203408,0.252264
1.052399,1.178650,0.207186,0.257420
1.052522,1.179968,0.210977,0.262723
1.053446,1.182097,0.214902,0.268276
