Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.052741,1.186910,0.014507,0.017907
1.052741,1.186910,0.015050,0.018780
1.053681,1.188590,0.015557,0.019666
1.055310,1.193157,0.016205,0.020620
1.055310,1.193157,0.016919,0.021578
1.055927,1.195849,0.017767,0.022682
1.056452,1.199827,0.018653,0.023946
1.056452,1.199827,0.019568,0.025435
1.057094,1.200039,0.020588,0.026994
1.058544,1.204437,0.021704,0.028523
1.058544,1.204437,0.022924,0.030224
1.058831,1.207389,0.024316,0.032141
1.060806,1.213142,0.025682,0.034277
1.060806,1.213142,0.027257,0.036631
1.060964,1.214811,0.029061,0.039114
1.061937,1.218601,0.030933,0.041784
1.061937,1.218601,0.032770,0.044421
1.062253,1.221375,0.033686,0.045668
1.063933,1.225488,0.034623,0.046989
1.063933,1.225488,0.035550,0.048400
1.064456,1.228731,0.036503,0.049867
1.066708,1.233169,0.037546,0.051269
1.066708,1.233169,0.038645,0.052679
1.068110,1.235457,0.039769,0.054310
