Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.022735,1.034429,0.005331,0.004306
1.022894,1.035487,0.005454,0.004259
1.023332,1.036595,0.005654,0.004302
1.023150,1.037182,0.005810,0.004307
1.023447,1.038052,0.005934,0.004312
1.023203,1.039142,0.006058,0.004408
1.023363,1.040356,0.006138,0.004413
1.023455,1.040668,0.006174,0.004509
1.023392,1.041612,0.006254,0.004566
1.023443,1.042588,0.006335,0.004571
1.023908,1.043151,0.006371,0.004524
1.023348,1.043920,0.006375,0.004609
1.023600,1.045092,0.006379,0.004705
1.023672,1.045995,0.006415,0.004801
1.024289,1.046999,0.006419,0.004808
1.024777,1.048328,0.006467,0.004972
1.024940,1.049764,0.006470,0.005189
1.025065,1.050953,0.006474,0.005445
1.025517,1.052170,0.006522,0.005610
1.025721,1.053037,0.006636,0.005775
1.025775,1.054986,0.006762,0.005981
1.026481,1.056007,0.006766,0.006186
1.026550,1.057363,0.006769,0.006351
1.026555,1.058120,0.006851,0.006517
1.026839,1.060572,0.007010,0.006683
1.027023,1.062019,0.007092,0.006942
1.027165,1.064135,0.007095,0.007150
1.026762,1.065048,0.007177,0.007397
1.026935,1.065655,0.007304,0.007484
1.027171,1.066766,0.007464,0.007612
1.027238,1.067927,0.007468,0.007620
1.028038,1.069416,0.007516,0.007709
1.027876,1.071118,0.007598,0.007677
1.029027,1.073385,0.007714,0.007806
1.029117,1.074271,0.007842,0.007936
1.029213,1.076218,0.007846,0.007986
1.029078,1.078395,0.008085,0.008117
1.029219,1.079375,0.008324,0.008165
1.029535,1.081175,0.008564,0.008391
1.029504,1.083392,0.008614,0.008440
1.029772,1.084647,0.008821,0.008571
1.029639,1.086434,0.009105,0.008581
1.029870,1.088577,0.009312,0.008768
1.031161,1.089849,0.009396,0.008980
1.032116,1.091501,0.009525,0.009208
1.032280,1.093369,0.009799,0.009518
1.032315,1.093850,0.010074,0.009830
1.032796,1.095563,0.010360,0.010140
1.032831,1.097785,0.010523,0.010246
1.033349,1.099143,0.010642,0.010476
1.033655,1.101173,0.010884,0.010748
1.034106,1.103273,0.011047,0.010938
1.034626,1.105224,0.011302,0.011375
1.035400,1.107818,0.011433,0.011594
1.036158,1.109323,0.011755,0.011948
1.036253,1.110958,0.012078,0.012222
1.036856,1.112774,0.012368,0.012662
1.036601,1.114670,0.012691,0.012966
1.037223,1.117380,0.013139,0.013463
1.037655,1.119615,0.013509,0.013907
1.037959,1.121427,0.014004,0.014269
1.038328,1.123086,0.014578,0.014632
1.039122,1.125105,0.015029,0.015036
1.040230,1.127100,0.015525,0.015650
1.039944,1.127859,0.016101,0.016308
1.040298,1.130216,0.016666,0.016982
1.040603,1.132556,0.017243,0.017473
1.041406,1.134558,0.017855,0.017923
1.041985,1.136204,0.018467,0.018332
1.042049,1.138593,0.018921,0.018867
1.043055,1.140134,0.019341,0.019544
1.043496,1.143202,0.020035,0.020181
1.043370,1.144727,0.020730,0.020905
1.044085,1.147156,0.021426,0.021573
1.044207,1.149074,0.022202,0.022343
1.044915,1.150804,0.023026,0.023197
1.045645,1.152556,0.023806,0.024054
1.045770,1.154791,0.024746,0.025039
1.046636,1.157650,0.025766,0.025985
1.047548,1.160092,0.026788,0.026806
1.048120,1.162209,0.027822,0.027715
1.048745,1.163832,0.028938,0.028979
1.048785,1.164520,0.030090,0.030288
1.049531,1.165911,0.031565,0.031869
1.049940,1.167390,0.033086,0.033580
1.050626,1.169760,0.034642,0.035295
1.051082,1.172862,0.036121,0.037057
1.052334,1.174360,0.037808,0.038865
1.052617,1.176835,0.039703,0.040819
1.053363,1.179270,0.041682,0.042893
1.054336,1.181213,0.043698,0.045287
1.054651,1.182095,0.045924,0.047830
1.055080,1.184918,0.048313,0.050607
1.055586,1.186464,0.050832,0.053707
1.056236,1.187707,0.053481,0.057115
1.057770,1.189769,0.056456,0.060529
1.057903,1.191170,0.059550,0.064269
1.058919,1.194056,0.062728,0.068101
1.059521,1.195598,0.065921,0.072305
1.060065,1.197147,0.069477,0.076650
1.060396,1.199049,0.073326,0.081222
1.061544,1.199991,0.077341,0.086035
1.061743,1.202911,0.081083,0.090676
1.062613,1.204527,0.082930,0.093106
1.063772,1.206074,0.084873,0.095607
1.064035,1.208131,0.086833,0.098068
1.064511,1.211340,0.088816,0.100656
1.065596,1.214019,0.090826,0.103277
1.066679,1.215747,0.092932,0.105795
1.067119,1.217358,0.095168,0.108283
