Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.334488,2.117519,0.065179,0.085976
1.335412,2.120717,0.068567,0.090982
1.336298,2.123464,0.072126,0.096116
1.336408,2.127898,0.075627,0.101255
1.337407,2.131192,0.077242,0.103779
1.337891,2.135885,0.078910,0.106397
1.338990,2.138473,0.080721,0.109158
1.339239,2.145397,0.082570,0.111917
1.340237,2.148601,0.084626,0.114786
1.340966,2.152136,0.086680,0.117673
1.341789,2.154026,0.088732,0.120476
