Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
2.021438,1.414139,0.010726,0.008182
2.021438,1.414139,0.010958,0.008476
2.023446,1.419116,0.011027,0.008717
2.023900,1.421045,0.011035,0.009118
2.024700,1.422377,0.011208,0.009394
2.025995,1.424654,0.011381,0.009689
2.027094,1.427991,0.011392,0.009931
2.027723,1.431093,0.011342,0.010120
2.028716,1.432823,0.011410,0.010470
2.029812,1.435914,0.011524,0.010820
2.029812,1.435914,0.011684,0.010955
2.032417,1.441254,0.011695,0.011037
2.032088,1.443547,0.011705,0.011172
2.034123,1.446368,0.011940,0.011416
2.035470,1.448862,0.012221,0.011552
2.037075,1.451487,0.012336,0.011615
2.037075,1.451487,0.012453,0.011625
2.038395,1.457368,0.012720,0.011689
2.039787,1.459287,0.013108,0.011753
2.039787,1.459287,0.013285,0.011944
2.043452,1.465417,0.013402,0.011954
2.044525,1.469101,0.013565,0.012019
2.044525,1.469101,0.013893,0.012029
2.045940,1.472512,0.014222,0.012094
2.047383,1.474594,0.014445,0.012269
2.047383,1.474594,0.014564,0.012445
2.049830,1.479329,0.014727,0.012565
2.051343,1.481973,0.015118,0.012629
2.051343,1.481973,0.015343,0.012694
2.054594,1.488250,0.015356,0.012871
2.055988,1.490745,0.015475,0.013103
2.057436,1.494026,0.015596,0.013225
2.058531,1.496912,0.015670,0.013235
2.060506,1.499741,0.015744,0.013356
2.060781,1.500896,0.015864,0.013644
2.062454,1.503870,0.015984,0.014043
2.063766,1.505644,0.016059,0.014332
2.064859,1.509273,0.016134,0.014732
2.066070,1.511553,0.016270,0.015021
2.068478,1.514573,0.016453,0.015201
2.067502,1.515996,0.016744,0.015325
2.070375,1.518502,0.017205,0.015671
2.072137,1.520595,0.017544,0.016072
2.074179,1.522330,0.017837,0.016494
2.075823,1.523553,0.018128,0.016805
2.077885,1.527073,0.018482,0.017116
2.077885,1.527073,0.018885,0.017483
2.080032,1.532962,0.019334,0.017962
2.081199,1.535940,0.019784,0.018330
2.081199,1.535940,0.020235,0.018701
2.084393,1.541285,0.020810,0.019017
2.085887,1.545220,0.021432,0.019557
2.085887,1.545220,0.022163,0.019985
2.091343,1.550664,0.022787,0.020357
2.091354,1.553604,0.023365,0.020729
2.091354,1.553604,0.023945,0.021270
2.096779,1.558532,0.024402,0.021757
2.098461,1.561665,0.024874,0.022300
2.098461,1.561665,0.025566,0.022770
2.100796,1.567870,0.026367,0.023428
2.103726,1.570773,0.026997,0.024259
2.105343,1.573212,0.027582,0.025146
2.106832,1.575042,0.028231,0.026034
2.108721,1.579456,0.029164,0.026980
2.110551,1.581563,0.030097,0.027645
2.110731,1.584536,0.030907,0.028615
2.113893,1.586980,0.031941,0.029360
2.114880,1.590890,0.033103,0.030161
2.117983,1.593552,0.034423,0.031133
2.120627,1.596634,0.034956,0.031723
2.121901,1.598751,0.035443,0.032272
2.125160,1.602173,0.035951,0.032840
2.127439,1.604910,0.036612,0.033432
2.128852,1.608710,0.037145,0.034140
2.130627,1.610649,0.037793,0.034688
2.133831,1.614234,0.038717,0.034944
