Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.886920,1.367516,0.003596,-0.001404
1.886337,1.369285,0.003630,-0.001441
1.887001,1.370860,0.003717,-0.001441
1.888066,1.372854,0.003792,-0.001441
1.888450,1.373573,0.003795,-0.001565
1.888755,1.375915,0.003798,-0.001493
1.888926,1.377039,0.003843,-0.001494
1.889282,1.378727,0.003961,-0.001458
1.890148,1.379679,0.003965,-0.001496
1.890887,1.381760,0.003968,-0.001460
1.891352,1.382339,0.004002,-0.001352
1.892903,1.383800,0.004078,-0.001353
1.893373,1.384879,0.004155,-0.001317
1.894624,1.387316,0.004159,-0.001367
1.894976,1.390006,0.004130,-0.001295
1.896150,1.391076,0.004165,-0.001223
1.896743,1.391781,0.004252,-0.001149
1.896981,1.393463,0.004288,-0.001149
1.898365,1.394355,0.004249,-0.001149
1.899433,1.395842,0.004252,-0.001026
1.900044,1.396864,0.004286,-0.000941
1.900724,1.397929,0.004333,-0.000780
1.901631,1.399645,0.004306,-0.000705
1.902651,1.402597,0.004193,-0.000668
1.903441,1.404484,0.004196,-0.000620
1.904979,1.405955,0.004241,-0.000534
1.906199,1.407055,0.004319,-0.000410
1.908053,1.408882,0.004292,-0.000297
1.908712,1.409556,0.004221,-0.000098
1.910147,1.410806,0.004256,0.000064
1.911404,1.413024,0.004302,0.000188
1.911472,1.414793,0.004338,0.000264
1.912620,1.416786,0.004343,0.000340
1.912838,1.417597,0.004314,0.000453
1.913933,1.418855,0.004349,0.000566
1.915329,1.421170,0.004437,0.000679
1.916064,1.422699,0.004474,0.000718
1.916469,1.423483,0.004435,0.000756
1.917574,1.424696,0.004512,0.000870
1.918761,1.425960,0.004633,0.001021
1.920469,1.427768,0.004713,0.001135
1.921377,1.429006,0.004760,0.001211
1.923298,1.430599,0.004722,0.001213
1.924813,1.432634,0.004800,0.001214
1.925172,1.434336,0.004922,0.001252
1.925732,1.436461,0.005001,0.001329
1.926865,1.437442,0.005049,0.001330
1.927479,1.438748,0.005054,0.001331
1.928306,1.440335,0.005327,0.001332
1.931457,1.443089,0.005568,0.001333
1.931826,1.444810,0.005725,0.001373
1.932041,1.446016,0.005805,0.001374
1.933774,1.446505,0.006037,0.001375
1.934482,1.447482,0.006312,0.001376
1.935068,1.448622,0.006501,0.001454
1.936365,1.450793,0.006658,0.001609
1.936807,1.453419,0.006772,0.001649
1.939041,1.455228,0.007005,0.001650
1.940946,1.456742,0.007238,0.001690
1.942613,1.458614,0.007363,0.001807
1.943642,1.460523,0.007488,0.001963
1.944023,1.462214,0.007603,0.002041
1.945364,1.464757,0.007761,0.002042
1.946016,1.467682,0.007800,0.002082
1.948332,1.470200,0.007839,0.002200
1.950132,1.471410,0.007922,0.002279
1.952044,1.473192,0.008049,0.002319
1.952907,1.474283,0.008055,0.002437
1.953504,1.477346,0.008106,0.002555
1.953779,1.478857,0.008234,0.002596
1.955084,1.479452,0.008362,0.002638
1.955904,1.481105,0.008368,0.002795
1.957155,1.483157,0.008375,0.003083
1.959670,1.484524,0.008503,0.003332
1.961652,1.486810,0.008709,0.003504
1.963566,1.489205,0.008914,0.003638
1.964269,1.490836,0.009010,0.003888
1.965628,1.491907,0.009106,0.004216
1.966752,1.493320,0.009312,0.004506
1.967572,1.496749,0.009597,0.004718
1.969007,1.498981,0.009837,0.004930
1.972019,1.500402,0.010123,0.005221
1.973241,1.501316,0.010452,0.005433
1.975243,1.503435,0.010693,0.005725
1.976031,1.505378,0.010780,0.006017
1.977170,1.506380,0.010944,0.006191
1.978572,1.510388,0.011275,0.006327
1.979648,1.511526,0.011606,0.006450
1.980802,1.512087,0.011815,0.006692
1.981090,1.513229,0.012015,0.007027
1.984714,1.516858,0.012180,0.007362
1.986971,1.518502,0.012581,0.007659
1.988893,1.520454,0.013027,0.007955
1.990167,1.521533,0.013317,0.008252
1.991481,1.522838,0.013496,0.008589
1.993115,1.525950,0.013754,0.008926
1.993899,1.527380,0.014047,0.009264
1.995824,1.529402,0.014374,0.009602
1.998315,1.532439,0.014745,0.009900
1.999859,1.533380,0.015364,0.010359
2.001388,1.534048,0.016019,0.010938
2.004129,1.535317,0.016629,0.011557
2.005282,1.537553,0.017285,0.012137
2.006639,1.539828,0.017987,0.012599
2.007972,1.541183,0.018656,0.013143
2.009150,1.545149,0.019359,0.013807
2.009318,1.545710,0.019940,0.014513
2.010993,1.547582,0.020680,0.015259
2.012545,1.548949,0.021547,0.016006
2.014877,1.549984,0.022573,0.016767
2.018475,1.550821,0.023680,0.017691
2.020556,1.552959,0.024790,0.018736
2.021282,1.553848,0.026027,0.019998
2.023036,1.557045,0.027436,0.021343
2.024415,1.558343,0.028838,0.022785
2.026646,1.559907,0.030208,0.024147
2.028558,1.561323,0.030779,0.024758
2.031068,1.562660,0.031383,0.025414
2.032138,1.565147,0.032030,0.026180
2.034513,1.567232,0.032793,0.026846
2.036758,1.567766,0.033706,0.027463
2.037538,1.569876,0.034764,0.028148
2.039874,1.572474,0.035699,0.028926
